,Text,Good A,Good B,Good C,Good D
11,"**Fair Allocation:**

* **Person 1:** Good A (Value: 5)
* **Person 2:** Good B (Value: 5), Good C (Value: 48)
* **Person 3:** Good D (Value: 20)

**Reasoning:**

This allocation aims to maximize the total value received by all individuals while also ensuring a reasonable distribution of goods.

* Person 1 receives Good A, which has a relatively low value for them (5) but a higher value for the other individuals.
* Person 2 receives Good B and Good C, which are their highest-valued items. This gives them a significantly higher total value (53) than the other individuals.
* Person 3 receives Good D, which is their highest-valued item. While they receive less value overall (20) compared to Person 2, they still benefit from having their most desired good.

This allocation ensures that all individuals receive a good that they value, while also preventing any one person from monopolizing the most valuable goods. It represents a fair compromise that considers the different preferences and priorities of the individuals involved.",1,2,2,3
12,"Person 1: Good C, Good D
Person 2: Good A, Good B
Person 3: Nothing",2,2,1,1
13,"Allocate Good A to Person 2, Good B to Person 1, Good C to Person 3, and discard Good D.",2,1,3,None
14,"Allocate Good A to Person 2, Good B to Person 1, Good C to Person 2, and Good D to Person 3.",2,1,2,3
15,"Person 1 gets Good B, Person 2 gets Good C, and Person 3 gets Good D. Good A should not be allocated as it would be better to throw it away than give it to someone.",None,1,2,3
16,"Allocate Good A to Person 1, Good B to Person 2, Good C to Person 3, and Good D to discard.",1,2,3,None
17,"**Fair Allocation:**

* **Person 1:** Good B (value: 47)
* **Person 2:** Good C (value: 48)
* **Person 3:** Good A (value: 23), Good D (value: 20)

**Explanation:**

This allocation maximizes the total value for all three individuals.

* Person 1 receives Good B, which they value the most (value: 47).
* Person 2 receives Good C, which they value the most (value: 48).
* Person 3 receives Goods A and D, which have a combined value of 43. This ensures that Person 3 also receives a significant share of the goods, and their total value is only slightly lower than that of Person 1 and Person 2.

This allocation strikes a balance between fairness and efficiency. It ensures that each person receives goods that they highly value, while maximizing the overall value for the group.",3,1,2,3
18,"Allocate **Good A to Person 1**, **Good B to Person 2**, **Good C to Person 3**, and **discard Good D**",1,2,3,None
19,"**Allocation:**

* **Person 1:** Good C, Good D
* **Person 2:** Good A, Good B
* **Person 3:** Not allocated

**Justification:**

This allocation maximizes the total value for the individuals involved. Person 1 values Good C and D the highest among the three options, so they receive those goods. Person 2 values Good A and B the highest, so they receive those goods. Person 3 has the lowest values for all four goods, so they do not receive any.

**Total Value:**

* Person 1: 45 + 3 = 48
* Person 2: 45 + 5 = 50
* Person 3: 0

**Total Value for All:** 98

This allocation results in the highest total value for all three individuals, which is a fair distribution of the goods.",2,2,1,1
20,"**Allocation:**

* Person 1: Good B, Good C
* Person 2: Good A, Good D
* Person 3: None",2,1,1,2
21,"**Allocation:**

* Person 1: Good B
* Person 2: Good C
* Person 3: Goods A and D",3,1,2,3
22,"**Fair Allocation:**

* **Person 1:** Good B (47)
* **Person 2:** Good C (48)
* **Person 3:** Good A (23) and Good D (20)

**Justification:**

This allocation maximizes the total value derived from the goods by all three individuals.

* Person 1 gets their highest-valued good (Good B), with a value of 47.
* Person 2 gets their highest-valued good (Good C), with a value of 48.
* Person 3 gets two goods that are fairly close in value to each other (Good A and Good D), with a combined value of 43.

This allocation also ensures that each person receives at least one good. It avoids giving a single person too many goods, which would create an unfair imbalance in value distribution.",3,1,2,3
23,"**Fair Allocation:**

* **Person 1:** Good B and Good C
* **Person 2:** Good A and Good D
* **Person 3:** Good A and Good D (discarded)

**Explanation:**

This allocation is considered fair because it:

* **Maximizes Social Welfare:** It maximizes the total value of the allocation by giving the goods to the individuals who value them most. Person 1 values Good B and Good C the most (92), Person 2 values Good A and Good D the most (47), and Person 3 values Good A and Good D the most (43).
* **Ensures Equity:** It ensures that each person receives at least one good that they value relatively highly. Person 1 receives Good B (valued at 47), Person 2 receives Good A (valued at 45), and Person 3 receives Good A (valued at 23).
* **Minimizes Waste:** It minimizes waste by discarding only one good (Good D for Person 3), which is the good that has the lowest value for all three individuals.",1,1,1,None
24,"Allocate Good A to Person 2, Good B to Person 1, Good C to Person 3, and Good D to Person 1.",2,1,3,1
25,"Allocate Good A to Person 1, Good B to Person 2, Good C to Person 3, and Good D to Person 1.",1,2,3,1
26,"**Fair Allocation:**

* Person 1: Good A
* Person 2: Good C
* Person 3: Good B, Good D",1,3,2,3
27,"Allocate Good A to Person 1, Good B to Person 2, Good C to Person 3, and Good D to Person 1.",1,2,3,1
28,"* Person 1 gets Good A and Good C
* Person 2 gets Good B
* Person 3 gets Good D",1,2,1,3
29,"**Allocation:**

* Person 1: Good A, Good B
* Person 2: Good C
* Person 3: Good D",1,1,2,3
30,"Goods allocation:

- Person 1 gets Good A and Good B
- Person 2 gets Good C 
- Person 3 gets Good D",1,1,2,3
31,"**Fair Allocation:**

* **Good A:** Person 1
* **Good B:** Person 3
* **Good C:** Person 2
* **Good D:** Person 1",1,3,2,1
32,"**Fair Allocation**:

* **Person 1:** Good A
* **Person 2:** Good C
* **Person 3:** Good B",1,3,2,None
33,"- Give Good A to Person 1
- Give Good B to Person 2
- Give Good C to Person 2
- Give Good D to Person 3",1,2,2,3
34,"**Allocation:**

* Person 1: Good B
* Person 2: Good C
* Person 3: Good A and Good D",3,1,2,3
35,"Allocate Good A to Person 2, Good B to Person 1, Good C to Person 3, and Good D to Person 1.",2,1,3,1
36,"Person 1 gets Good B, Person 2 gets Good C, and Person 3 gets Goods A and D.",3,1,2,3
37,"**Fair Allocation:**

- Person 1 receives Good B.
- Person 2 receives Good C.
- Person 3 receives Good A and Good D.",3,1,2,3
38,"Allocate Good A to Person 1, Good B to Person 2, Good C to Person 3, and discard Good D.",1,2,3,None
39,"**Fair Allocation:**

* **Person 1:** Good A (value: 5), Good B (value: 47)
* **Person 2:** Good C (value: 48)
* **Person 3:** Good D (value: 20)

This allocation maximizes the sum of the individual's values for the goods they receive. Person 1 receives goods with a total value of 52, Person 2 receives goods with a total value of 48, and Person 3 receives goods with a total value of 20.

This solution is fair because it distributes the goods in a way that best satisfies the preferences of the individuals involved.",1,1,2,3
40,"**Fair Allocation:**

* Person 1: Good B
* Person 2: Good C
* Person 3: Good A and Good D",3,1,2,3
41,"Person 1 receives Good B,
Person 2 receives Good A and Good C,
Person 3 receives Good D.",2,1,2,3
42,"**Allocation:**

* Person 1 receives Good C.
* Person 2 receives Good A.
* Person 3 receives Good B and Good D.",2,3,1,3
43,"**Allocation:**

* Person 1 receives Good B and Good C.
* Person 2 receives Good A.
* Person 3 receives Good D.

**Rationale:**

This allocation considers the following:

* **Maximizing Overall Fairness:** Each person gets at least one good that they value relatively highly.
* **Balancing Value:** The total value received by each person is roughly equal:
    * Person 1: Value of Good B (47) + Value of Good C (45) = 92
    * Person 2: Value of Good A (45) = 45
    * Person 3: Value of Good D (20) = 20
* **Avoiding Envy:** No person envies another person's allocation since each person receives a good that they value more highly than the goods received by others.
* **Efficient Use of Goods:** All goods are allocated, with none being discarded.",2,1,1,3
44,"Allocate Good A to Person 2, Good B to Person 1, Good C to Person 3, and discard Good D.",2,1,3,None
45,"**Allocation:**

* Person 1 receives Good B and Good C
* Person 2 receives Good A and Good D
* Person 3 receives nothing

**Reasoning:**

This allocation maximizes the total value of the goods for the group as a whole, while also considering the individual values of each person.

* Person 1 has the highest value for Good B and Good C, and receives both.
* Person 2 has the highest value for Good A and Good D, and receives both.
* Person 3 has the lowest overall value for the goods and receives nothing.

This allocation ensures that the two individuals who value the goods most receive the goods they value most, while the individual with the lowest overall value receives nothing. It is a fair and equitable allocation based on the individual valuations of the goods.",2,1,1,2
46,"**Allocation:**

* Person 1: Good B
* Person 2: Good C
* Person 3: Good A and Good D",3,1,2,3
47,"**Fair Allocation:**

* **Person 1:** Good B
* **Person 2:** Good C
* **Person 3:** Good A and Good D

**Explanation:**

This allocation maximizes the total social welfare, which is the sum of the values assigned to the goods by each person. The total social welfare for this allocation is:

```
Person 1: 47 (Good B)
Person 2: 48 (Good C)
Person 3: 23 (Good A) + 20 (Good D) = 43
```

Total Social Welfare = 47 + 48 + 43 = **138**

By allocating Good B to Person 1, Good C to Person 2, and Goods A and D to Person 3, each person receives the goods they value the most, leading to a fairer distribution of resources.",3,1,2,3
48,"**Allocation:**

* Good A: Person 2
* Good B: Person 1
* Good C: Person 3
* Good D: Person 1

**Reasoning:**

This allocation maximizes the total value of the goods for the three individuals. The values of the goods for each person after the allocation are:

* Person 1: 5 + 47 + 0 + 3 = 55
* Person 2: 45 + 0 + 48 + 0 = 93
* Person 3: 0 + 25 + 32 + 20 = 77

The total value is 55 + 93 + 77 = 225.

This allocation is also fair to each individual, as it gives each person a good that they value highly. Person 1 gets Good B, which they value at 47, and Good D, which they value at 3. Person 2 gets Good A, which they value at 45, and Good C, which they value at 48. Person 3 gets Good C, which they value at 32, and Good D, which they value at 20.",2,1,3,1
49,"**Allocation:**

* Person 1: Good C
* Person 2: Good A, Good B
* Person 3: Good D

This allocation maximizes the total value derived from the goods, as calculated by summing the values assigned to each good by the recipient:

* Person 1: 45
* Person 2: 50
* Person 3: 20

Total Value: 115

This allocation also ensures that each person receives at least one good that they value relatively highly, considering that Person 1 values Good C more than any other good, Person 2 values Good A and Good B more than any other goods, and Person 3 values Good D more than any other good.",2,2,1,3
50,"- Person 1 receives Good C
- Person 2 receives Good A
- Person 3 receives Goods B and D",2,3,1,3
51,"Person 1: Good B, Good C
Person 2: Good A
Person 3: Good D",2,1,1,3
52,"Allocate Good A to Person 2, Good B to Person 1, Good C to Person 2, and Good D to Person 3.",2,1,2,3
53,"**Allocation:**

* Person 1 receives Good A and Good C
* Person 2 receives Good B
* Person 3 receives Good D

**Reasoning:**

This allocation maximizes the total value of the goods allocated to the individuals:

* Person 1: 5 (Good A) + 45 (Good C) = 50
* Person 2: 47 (Good B) = 47
* Person 3: 20 (Good D) = 20

Total Value: 50 + 47 + 20 = 117

This allocation also ensures that each individual receives at least one good that they highly value:

* Person 1 values Good A and Good C the highest
* Person 2 values Good B the highest
* Person 3 values Good D the highest

Additionally, this allocation minimizes the number of goods that are not allocated (i.e., thrown away), resulting in a more efficient outcome.",1,2,1,3
54,"Person 1 receives Good C, Person 2 receives Good A, and Person 3 receives both Good B and Good D.",2,3,1,3
55,"**Allocation:**

* **Person 1:** Good C, Good D
* **Person 2:** Good A, Good B
* **Not allocated:** Good C",2,2,1,1
56,"Allocate Good A to Person 1, Good B to Person 2, Good C to Person 3, and Good D to Person 1.",1,2,3,1
57,"I would allocate Good A to Person 2, Good B to Person 1, Good C to Person 2, and Good D to Person 3.

This allocation has the following benefits:
- It gives Person 1 their highest-valued good (Good B).
- It gives Person 2 their second highest-valued good (Good C).
- It gives Person 3 their highest-valued good (Good D).
- It gives Person 2 a good (Good A) that they value more than Person 1 values Good C.
- It gives Person 3 a good (Good D) that they value more than Person 1 values Good A.",2,1,2,3
58,"Allocate Good A to Person 2, Good B to Person 1, Good C to Person 3, and discard Good D.",2,1,3,None
59,"**Allocation:**

* Person 1 receives Good B (value 47)
* Person 2 receives Good C (value 48)
* Person 3 receives Good A (value 23) and Good D (value 20)

**Justification:**

This allocation maximizes the total value for the individuals:

* Person 1: 47
* Person 2: 48
* Person 3: 43

It ensures that each person receives at least one good they highly value. Person 1 gets their most valuable good, Good B, while Person 2 gets their most valuable good, Good C. Person 3 gets their second and third most valuable goods, Good A and Good D.

The allocation is also fair in that it distributes the goods somewhat evenly among the individuals. Person 1 gets one good, Person 2 gets one good, and Person 3 gets two goods.",3,1,2,3
60,"Allocate Good A to Person 2, Good B to Person 1, Good C to Person 2, and discard Good D.",2,1,2,None
61,"Allocate Good A to Person 1, Good B to Person 2, Good C to Person 3, and discard Good D.",1,2,3,None
62,"**Fair Allocation:**

* Person 1 receives Good B
* Person 2 receives Good C
* Person 3 receives Goods A and D",3,1,2,3
63,"Allocate Good A to Person 2, Good B to Person 1, Good C to Person 2, and Good D to Person 3.",2,1,2,3
64,"**Allocation:**

* Person 1 receives: Good A, Good D
* Person 2 receives: Good B, Good C",1,2,2,1
65,"**Fair Allocation:**

* Person 1 receives Good A and Good D.
* Person 2 receives Good C.
* Person 3 receives Good B.

**Reasons for Fairness:**

* This allocation maximizes the total value for all individuals, resulting in a combined value of 145.
* It gives each person at least one good that they value highly.
* Person 1 receives the goods with the highest and lowest values for them, balancing their preferences.
* Person 2 receives the good with the second-highest value for them, ensuring they receive a significant benefit.
* Person 3 receives the good that they value more than the other two remaining goods, providing a fair outcome for them.",1,3,2,1
66,"**Fair Allocation:**

* Person 1: Good A, Good C
* Person 2: Good B, Good D
* Person 3: None

**Rationale:**

This allocation ensures that everyone receives at least one good that they value highly. Person 1 receives the two goods they value the most, while Person 2 receives the two goods they value highest. Person 3 does not receive a good, but this is because their valuations for the remaining goods are relatively low compared to the other individuals.",1,2,1,2
67,"**Allocation:**

* Person 1 receives Good C
* Person 2 receives Good A and Good D
* Person 3 receives Good B",2,3,1,2
68,"Person 1: Good A 
Person 2: Good C
Person 3: Good B, Good D",1,3,2,3
69,"**Allocation:**

* Person 1: Good A
* Person 2: Good C
* Person 3: Good D
* **Not Allocated (Discarded):** Good B",1,None,2,3
70,"Allocate Good A to Person 1, Good B to Person 2, Good C to Person 3, and Good D to Person 3.",1,2,3,3
71,"**Allocation:**

* **Person 1:** Good B
* **Person 2:** Good C
* **Person 3:** Good A, Good D",3,1,2,3
72,"Allocate Good A to Person 2, Good B to Person 1, Good C to Person 3, and Good D to Person 1.",2,1,3,1
73,"I would allocate Good A to Person 2 ($45 value), Good B to Person 1 ($47 value), Good C to Person 2 ($48 value), and Good D to Person 3 ($20 value).",2,1,2,3
74,"**Fair Allocation:**

* Person 1 receives Good B.
* Person 2 receives Good A and Good C.
* Person 3 receives Good D.

**Rationale:**

This allocation maximizes the total value for all three individuals:

* Person 1 receives a total value of 47 (Good B).
* Person 2 receives a total value of 93 (Good A + Good C).
* Person 3 receives a total value of 20 (Good D).

Total value for all individuals: 160

This allocation considers the preferences of each individual while ensuring a fair distribution of the goods. Person 1 receives their most valued good (Good B), Person 2 receives two goods with high value to them (Good A and Good C), and Person 3 receives the good they value the most, Good D.",2,1,2,3
75,"* Allocate Good A to Person 2 (value = 45).
* Allocate Good B to Person 1 (value = 47).
* Allocate Good C to Person 2 (value = 48).
* Allocate Good D to Person 3 (value = 20).",2,1,2,3
76,"- Person 1 gets Good D.
- Person 2 gets Good A.
- Person 3 gets Good B and Good C.",2,3,3,1
77,"**Allocation:**

* Person 1: Good A, Good C
* Person 2: Good B
* Person 3: Good D

**Justification:**

This allocation maximizes the total value of the goods to all three individuals.

* Person 1 receives their two most valued goods, Good A (value 5) and Good C (value 45), for a total value of 50.
* Person 2 receives their most valued good, Good B (value 47).
* Person 3 receives their most valued good among the remaining goods, Good D (value 20).

This allocation also ensures that each individual receives at least one good and that all four goods are allocated.",1,2,1,3
78,"**Allocation:**

* Person 1: Good B, Good D
* Person 2: Good A, Good C

**Explanation:**

This allocation maximizes the total value obtained by the individuals:

* Person 1: 47 + 3 = 50
* Person 2: 45 + 48 = 93
* Person 3: 0

While Person 3 does not receive any goods, this allocation ensures that the total value obtained is the highest possible.

This allocation is fair because:

* It considers the individual preferences of each person.
* It ensures that the total value is maximized.
* It does not favor any one person over the others.",2,1,2,1
79,"**Fair Allocation:**

* Person 1: Good B, Good D
* Person 2: Good A, Good C",2,1,2,1
80,"Person 1 gets Good B (value of 47).
Person 2 gets Good C (value of 48).
Person 3 gets Good A (value of 23) and Good D (value of 20).",3,1,2,3
81,"**Allocation:**

* **Person 1:** Good A (value: 5), Good B (value: 47)
* **Person 2:** Good C (value: 48)
* **Person 3:** Good D (value: 20)

**Reasoning:**

This allocation aims to strike a balance by giving each person their most highly valued good, prioritizing the individuals with the highest total value for the available goods.

* Person 1 values Good A and Good B the most, so they receive those goods.
* Person 2 values Good C the most, so they receive it.
* Person 3 values Good D the most, so they receive it.

The remaining good, Good D, is not allocated as it has the lowest value for all three individuals. By throwing away Good D, we ensure that it does not diminish the overall fairness of the allocation.

This allocation results in the following total values for each person:

* Person 1: 52 (Good A + Good B)
* Person 2: 48 (Good C)
* Person 3: 20 (Good D)

While not perfectly equal, this allocation is fair in the sense that it gives each individual the good(s) they value most, while maximizing the total value for all parties involved.",1,1,2,None
82,"Here is an allocation that I consider to be fair:

- Person 1 receives Good B
- Person 2 receives Good C
- Person 3 receives Good D

Good A is discarded because it is the least valued good by all three people. This allocation maximizes the total value of the goods to the three people. Person 1 values Good B at 47, Person 2 values Good C at 48, and Person 3 values Good D at 20. The total value of these goods is 47 + 48 + 20 = 115.",None,1,2,3
83,"**Allocation:**

* Person 1 receives Good B.
* Person 2 receives Good C.
* Person 3 receives Good A and Good D.",3,1,2,3
84,"Allocate Good A to Person 2, Good B to Person 1, Good C to Person 3, and discard Good D.",2,1,3,None
85,"**Fair Allocation:**

* Person 1 receives Good A and Good C.
* Person 2 receives Good B.
* Person 3 receives Good D.

**Reasoning:**

This allocation is considered fair for the following reasons:

* **Equality of Satisfaction:** The allocation ensures that all three individuals receive goods that they value relatively highly. Person 1 values Good A and Good C most, Person 2 values Good B most, and Person 3 values Good D most.
* **Minimization of Envy:** No individual envies the allocation of goods to the others. While Person 1 might have preferred Good B, they still received a good combination of Good A and Good C that they value highly. Similarly, Persons 2 and 3 received goods that they valued more than the remaining options.
* **Efficiency:** The allocation maximizes the total value of the goods allocated. The sum of the values for the allocated goods is 150 (5 + 47 + 45 + 20), which is higher than any other possible allocation.
* **Simplicity:** The allocation is straightforward and easy to implement, avoiding any complex distribution mechanisms that could introduce biases or conflicts.

By considering the values, preferences, and fairness principles, this allocation represents a reasonable and equitable solution that attempts to satisfy the needs of all three individuals while maximizing the overall value allocated.",1,2,1,3
86,"**Allocation:**

* Person 1: Good A, Good C
* Person 2: Good D
* Person 3: Good B

**Reasoning:**

This allocation maximizes the total value obtained by all individuals:

* Person 1's value = 5 + 45 = 50
* Person 2's value = 2
* Person 3's value = 25

Total value = 50 + 2 + 25 = 77

Moreover, this allocation ensures that all individuals receive at least one good that they value relatively highly.

* Person 1 receives Good A, which they value the most among the four goods.
* Person 2 receives Good D, which is the only good they value more than 0.
* Person 3 receives Good B, which is the good they value the most among those not allocated to Person 1.",1,3,1,2
87,"Allocate Good A to Person 2, Good B to Person 1, Good C to Person 3, and Good D to Person 3.",2,1,3,3
88,"Allocate Good A to Person 2, Good B to Person 1, Good C to Person 2, and Good D to Person 3.",2,1,2,3
89,"Allocate Good A to Person 1, Good B to Person 2, Good C to Person 3, and Good D to Person 1.",1,2,3,1
90,"**Allocation:**

* **Person 1:** Good B
* **Person 2:** Good C
* **Person 3:** Good A and Good D

**Explanation:**

This allocation maximizes the sum of the utilities (i.e., the total value) of the individuals:

* Person 1's utility: 47
* Person 2's utility: 48
* Person 3's utility: 43

No other allocation achieves a higher sum of utilities. Additionally, this allocation is considered fair because it provides each person with at least one good of high value:

* Person 1 receives Good B, which has the highest value for them.
* Person 2 receives Good C, which has the highest value for them.
* Person 3 receives Good A, which is the second-highest value for them, and Good D, which has a value of 20 for them.",3,1,2,3
91,"**Fair Allocation:**

* **Person 1:** Good B
* **Person 2:** Good C
* **Person 3:** Good A and Good D",3,1,2,3
92,"**Allocation:**

* Person 1: Good A, Good B
* Person 2: Good C
* Person 3: Good D

This allocation maximizes the total value of the goods received by the individuals:

* Person 1: 5 + 47 = **52**
* Person 2: 48 = **48**
* Person 3: 20 = **20**

Total value: **120**

This allocation also ensures that all individuals receive at least one good, which could be considered fair in terms of equity.",1,1,2,3
93,"Allocate Good A to Person 1, Good B to Person 2, Good C to Person 3, and discard Good D.",1,2,3,None
94,"**Allocation:**

* Person 1: Good A
* Person 2: Good C
* Person 3: Good B, Good D",1,3,2,3
95,"Allocate Good A to Person 1, Good B to Person 3, Good C to Person 2, and discard Good D.",1,3,2,None
96,"**Fair Allocation:**

* Person 1 receives Good B
* Person 2 receives Good C
* Person 3 receives Good D

Remaining Good (A): Discard

**Explanation:**

This allocation maximizes the total perceived value of the goods while also considering the individual preferences of each person.

* Person 1 values Good B the most, with a value of 47.
* Person 2 values Good C the most, with a value of 48.
* Person 3 values Good D the most, with a value of 20.

By allocating these goods accordingly, we create a fair distribution that recognizes the highest values for each person. Good A is discarded because it has the lowest total perceived value of 70 compared to Goods B, C, and D, which have total perceived values of 136, 139, and 92, respectively.",None,1,2,3
97,"Allocate Good A to Person 2, Good B to Person 1, Good C to Person 3, and Good D to Person 1.",2,1,3,1
98,"- Good A to Person 2
- Good B to Person 1
- Good C to Person 2
- Good D to Person 3",2,1,2,3
99,"**Fair Allocation:**

* **Person 1:** Good C
* **Person 2:** Good B
* **Person 3:** Good D
* **Not Allocated:** Good A",None,2,1,3
