,Text,Good A,Good B,Good C,Good D,Person 1 money,Person 2 money,Person 3 money
24,"{
""Person 1"": [""Good A"", ""2 units of money""],
""Person 2"": [""Good B"", ""Good D"", ""5 units of money""],
""Person 3"": [""Good C"", ""3 units of money""]
}",1,2,3,2,2,5,3
25,"{
""Person 1"": ""[Good A, 1]"",
""Person 2"": ""[Good B, Good C, 3]"",
""Person 3"": ""[Good D, 3]""
}",1,2,2,3,1,3,3
26,"{
""Person 1"": [""Good D"", ""3""],
""Person 2"": [""Good B"", ""Good C"", ""1""],
""Person 3"": [""Good A"", ""3""]
}",3,2,2,1,3,1,3
27,"{
""Person 1"": [""Good A"", ""Good D"", ""2 units of money""],
""Person 2"": [""Good B"", ""Good C"", ""3 units of money""],
""Person 3"": [""2 units of money""]
}",1,2,2,1,2,3,0
28,"{
""Person 1"": [""Good A"", ""2 units of money""],
""Person 2"": [""Good C"", ""5 units of money""],
""Person 3"": [""Good D"", ""Good B""]
}",1,3,2,3,2,5,0
29,"{
""Person 1"": [""Good A"", ""Good D"", 1],
""Person 2"": [""Good B"", ""Good C"", 3],
""Person 3"": []
}",1,2,2,1,1,3,0
30,"{
  ""Person 1"": [""Good D"", ""1 unit of money""],
  ""Person 2"": [""Good B"", ""3 units of money""],
  ""Person 3"": [""Good A"", ""Good C"", ""3 units of money""]
}",3,2,3,1,1,3,3
31,"{
""Person 1"": ""[Good A, Good D, 0 units of money]"",
""Person 2"": ""[Good B, Good C, 4 units of money]"",
""Person 3"": ""[1 unit of money]""
}",1,2,2,1,0,4,1
32,"{
""Person 1"": ""[Good A, 1 unit of money]"",
""Person 2"": ""[Good B, Good C, 6 units of money]"",
""Person 3"": ""[Good D, Good C]""
}",1,2,3,1,1,6,0
33,"{
""Person 1"": [""Good A"", ""Good D"", ""3""],
""Person 2"": [""Good C"", ""4""],
""Person 3"": [""Good B"", ""0""]
}",1,3,2,1,3,4,0
34,"{
""Person 1"": ""[Good A, Good B, 2 units of money]"",
""Person 2"": ""[Good C, 5 units of money]"",
""Person 3"": ""[Good D, 45 units of money]""
}",1,1,2,3,2,5,0
35,"{
""Person 1"": [""Good A"", ""Good D"", ""1""],
""Person 2"": [""Good C"", ""3""],
""Person 3"": [""Good B"", ""4""]
}",1,3,2,1,1,3,4
36,"{
""Person 1"": [""Good A"", ""0""],
""Person 2"": [""Good B"", ""Good C"", ""1""],
""Person 3"": [""Good D"", ""6""]
}",1,2,2,3,0,1,6
37,"{
""Person 1"": [""Good A"", ""Good D"", ""1 unit of money""],
""Person 2"": [""Good B"", ""Good C"", ""4 units of money""],
""Person 3"": [""3 units of money""]
}",1,2,2,1,1 unit of money,4 units of money,3 units of money
38,"{
""Person 1"": [""Good A"", 1],
""Person 2"": [""Good B"", ""Good C"", 6],
""Person 3"": [""Good D"", 0]
}",1,2,2,3,1,6,0
39,"{
""Person 1"": [""Good A"", 1 unit of money],
""Person 2"": [""Good B"", ""Good C"", 4 units of money],
""Person 3"": [""Good D"", 2 units of money]
}",1,2,2,3,1,4,2
40,"{
""Person 1"": [""Good A"", ""Good B"", 2],
""Person 2"": [""Good C"", 5],
""Person 3"": [""Good D"", 2]
}",1,1,2,3,2,5,0
41,"{
""Person 1"": [""Good A"", ""Good C"", 2],
""Person 2"": [""Good B"", 5],
""Person 3"": [""Good D"", 0]
}",1,2,1,3,2,5,0
42,"{
""Person 1"": ""[Good A, Good D, 1 unit of money]"",
""Person 2"": ""[Good B, Good C, 4 units of money]"",
""Person 3"": ""[3 units of money]""
}",1,2,2,1,1,4,3
43,"{
""Person 1"": ""[Good A, Good D, 5]"",
""Person 2"": ""[Good B, Good C, 1]"",
""Person 3"": ""[1]""
}",1,2,2,1,5,1,0
44,"{
""Person 1"": [""Good A"", 2],
""Person 2"": [""Good B"", 1],
""Person 3"": [""Good C"", ""Good D"", 4]
}",1,2,3,3,2,1,4
45,"```
{
""Person 1"": [""Good A"", ""Good D"", ""2""],
""Person 2"": [""Good C"", ""4""],
""Person 3"": [""Good B"", ""1""]
}
```",1,3,2,1,2,4,1
46,"{
""Person 1"": [""Good A"", ""Good D"", 0],
""Person 2"": [""Good B"", ""Good C"", 4],
""Person 3"": [""3""],
}",1,2,2,1,0,4,3
47,"{
""Person 1"": ""[Good A, Good D]"",
""Person 2"": ""[Good B, Good C, 2 units of money]"",
""Person 3"": ""[3 units of money]""
}",1,2,2,1,0,2,3
48,"{
""Person 1"": [""Good A"", 3],
""Person 2"": [""Good C"", 2],
""Person 3"": [""Good B"", ""Good D"", 2]
}",1,3,2,3,3,2,2
49,"{
""Person 1"": ""[Good A, 4 units of money]"",
""Person 2"": ""[Good B, Good C, 2 units of money]"",
""Person 3"": ""[Good D, 1 unit of money]""
}",1,2,2,3,4,2,1
50,"{
""Person 1"": [""Good D""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good A"", ""$7""]
}",3,2,2,1,0,0,7
51,"{
""Person 1"": [""Good A"", ""Good D"", 1],
""Person 2"": [""Good B"", ""Good C"", 5],
""Person 3"": [""3""]
}",1,2,2,1,1,5,0
52,"{
""Person 1"": [""Good A"", 3],
""Person 2"": [""Good B"", 6],
""Person 3"": [""Good C"", ""Good D"", 1]
}",1,2,3,3,3,6,1
53,"{
""Person 1"": ""[Good A, 4 units of money]"",
""Person 2"": ""[Good B, Good C, 3 units of money]"",
""Person 3"": ""[Good D, Good A, 1 unit of money]""
}",3,2,2,1,4,3,1
54,"{
""Person 1"": [""Good A"", ""Good D"", ""3""],
""Person 2"": [""Good B"", ""Good C"", ""1""],
""Person 3"": [""3""]
}",1,2,2,1,3,1,3
55,"{
""Person 1"": [""Good A"", ""0""],
""Person 2"": [""Good B"", ""Good C"", ""3""],
""Person 3"": [""Good D"", ""4""]
}",1,2,2,3,0,3,4
56,"{
""Person 1"": ""[Good A, 1 unit of money]"",
""Person 2"": ""[Good C, 2 units of money]"",
""Person 3"": ""[Good D, Good B, 4 units of money]""
}",1,3,2,3,1,2,4
57,"{
""Person 1"": [""Good A"", 3],
""Person 2"": [""Good C"", ""Good D"", 4],
""Person 3"": [""Good B"", 0]
}",1,3,2,2,3,4,0
58,"{
""Person 1"": [""Good A"", ""2""],
""Person 2"": [""Good B"", ""Good C"", ""3""],
""Person 3"": [""Good D"", ""2""]
}",1,2,2,3,2,3,2
59,"{
""Person 1"": ""[Good A, Good D, 2]"",
""Person 2"": ""[Good B, Good C, 5]"",
""Person 3"": ""[Money 7]""
}",1,2,2,1,2,5,0
60,"{
  ""Person 1"": [""Good A"", ""Good D"", 1],
  ""Person 2"": [""Good B"", ""Good C"", 3],
  ""Person 3"": [3]
}",1,2,2,1,1,3,3
61,"{
""Person 1"": [""Good A"", ""2 units of money""],
""Person 2"": [""Good C"", ""Good D"", ""3 units of money""],
""Person 3"": [""Good B"", ""2 units of money""]
}",1,3,2,2,2,0,5
62,"{
""Person 1"": ""[GoodA, GoodB, 3]"",
""Person 2"": ""[GoodC, 4]"",
""Person 3"": ""[GoodD, 0]""
}",1,1,2,3,3,4,0
63,"{
""Person 1"": ""[Good A, Good D, 2 units of money]"",
""Person 2"": ""[Good B, Good C, 1 unit of money]"",
""Person 3"": ""[3 units of money]""
}",1,2,2,1,2,1,3
64,"{
""Person 1"": [""Good A"", ""Good D"", ""3""],
""Person 2"": [""Good B"", ""Good C"", ""4""],
""Person 3"": [""1""]
}",1,2,2,1,3,4,0
65,"{
 ""Person 1"": ""[(Good A), (2 units of money)]""
 ""Person 2"": ""[(Good B), (5 units of money)]""
 ""Person 3"": ""[(Good C), (Good D)]""
}",1,2,3,3,2,5,0
66,"{
""Person 1"": {
   ""Goods"": [""Good A""], 
   ""Money"": ""4 units""
   },
""Person 2"": {
   ""Goods"": [""Good B"", ""Good C""], 
   ""Money"": ""1 unit""
   },
""Person 3"": {
   ""Goods"": [""Good D""], 
   ""Money"": ""2 units""
   }
}",1,2,2,3,4 units,1 unit,2 units
67,"{
  ""Person 1"": [""Good A"", ""Good D"", 0],
  ""Person 2"": [""Good B"", ""Good C"", 2],
  ""Person 3"": [""5 units of money""]
}",1,2,2,1,0,2,5
68,"{
""Person 1"": [""Good A"", ""Good D"", ""0""],
""Person 2"": [""Good B"", ""Good C"", ""1""],
""Person 3"": [""3""]
}",1,2,2,1,0,1,3
69,"{
""Person 1"": ""[Good A, 3 units of money]"",
""Person 2"": ""[Good B, 0.5 units of money]"",
""Person 3"": ""[Good C, Good D, 3.5 units of money]""
}",1,2,3,3,3,0.5,3.5
70,"{
""Person 1"": ""[Good A, Good D, 1]"",
""Person 2"": ""[Good B, Good C, 4]"",
""Person 3"": ""[2]""
}",1,2,2,1,1,4,2
71,"{
""Person 1"": ""[Good A, Good D, 0]"",
""Person 2"": ""[Good B, Good C, 7]"",
""Person 3"": ""[0, 0]""
}",1,2,2,1,0,7,0
72,"{
""Person 1"": [""Good A"", ""Good D"", ""2""],
""Person 2"": [""Good B"", ""Good C"", ""3""],
""Person 3"": [""1""]
}",1,2,2,1,2,3,0
73,"{
""Person 1"": [""Good A"", (45 - 15)],
""Person 2"": [""Good B"", ""Good C"", (20 - 1)],
""Person 3"": [""Good D"", (48 - 45)]
}",1,2,2,3,30,1,0
74,"{
""Person 1"": ""[Good A, Good D, 1 unit of money]"",
""Person 2"": ""[Good B, Good C, 5 units of money]"",
""Person 3"": ""[1 unit of money]""
}",1,2,2,1,1 unit of money,5 units of money,1 unit of money
75,"{
""Person 1"": [""Good A"", 1],
""Person 2"": [""Good B"", 2],
""Person 3"": [""Good C"", ""Good D"", 4]
}",1,2,3,3,1,2,4
76,"{
""Person 1"": ""[Good A, Good B, 0]"",
""Person 2"": ""[Good C, 0]"",
""Person 3"": ""[Good D, 7]""
}",1,1,2,3,0,0,7
77,"{
""Person 1"": [""Good A"", ""Good D"", 1],
""Person 2"": [""Good C"", 1],
""Person 3"": [""Good B"", 5]
}",1,3,2,1,1,1,5
78,"{
""Person 1"": [""Good A"", 4],
""Person 2"": [""Good B"", 3],
""Person 3"": [""Good C"", ""Good D"", 0]
}",1,2,3,3,4,3,0
79,"{
""Person 1"": ""[Good A, Good D, 0]"",
""Person 2"": ""[Good C, 3]"",
""Person 3"": ""[Good B, 4]""
}",1,3,2,1,0,3,4
80,"{
""Person 1"": ""[Good D, 0]"",
""Person 2"": ""[Good B, Good C, 2]"",
""Person 3"": ""[Good A, Good D, 5]""
}",3,2,2,1,0,2,5
81,"{
""Person 1"": ""[Good A, 1 unit of money]"",
""Person 2"": ""[Good B, 6 units of money]"",
""Person 3"": ""[Good C, Good D, no money]""
}",1,2,3,3,1,6,0
82,"{
""Person 1"": ""[Good A, $0]"",
""Person 2"": ""[Good B, Good C, $2]"",
""Person 3"": ""[Good D, $5]""
}",1,2,2,3,0,2,5
83,"{
""Person 1"": [""Good A"", ""Good D"", ""3 units of money""],
""Person 2"": [""Good B"", ""Good C"", ""4 units of money""],
""Person 3"": []
}",1,2,2,1,3,4,0
84,"{
""Person 1"": ""[Good D, Good B, 1]"",
""Person 2"": ""[Good C, 4]"",
""Person 3"": ""[Good A, 2]""
}",3,1,2,1,1,4,2
85,"{
""Person 1"": ""[Good A, Good D, 0]"",
""Person 2"": ""[Good B, Good C, 3]"",
""Person 3"": ""[4]""
}",1,2,2,1,0,3,4
86,"{
""Person 1"": [""Good A"", ""Good D"", 2],
""Person 2"": [""Good B"", ""Good C"", 5],
""Person 3"": []
}",1,2,2,1,2,5,0
87,"{
""Person 1"": ""[Good D, Good A, 2 units of money]"",
""Person 2"": ""[Good C, 2 units of money]"",
""Person 3"": ""[Good B, 3 units of money]""
}",1,3,2,1,2,2,3
88,"{
""Person 1"": [""Good A"", ""2 units of money""],
""Person 2"": [""Good B"", ""Good C"", ""5 units of money""],
""Person 3"": [""Good D"", ""0 units of money""]
}",1,2,2,3,2,5,0
89,"{
""Person 1"": ""[Good A, $4]"",
""Person 2"": ""[Good B, $2]"",
""Person 3"": ""[Good C, Good D, $1]""
}",1,2,3,3,$4,$2,$1
90,"{
""Person 1"": ""[Good A, 2 units of money]"",
""Person 2"": ""[Good B, 5 units of money]"",
""Person 3"": ""[Good C, Good D]""
}",1,2,3,3,2,5,0
91,"{
""Person 1"": [""Good A"", ""Good D"", 2],
""Person 2"": [""Good B"", ""Good C"", 3],
""Person 3"": [""Good A"", 2]
}",1,2,2,1,2,3,0
92,"{
""Person 1"": [""Good A"", ""Good D"", 1],
""Person 2"": [""Good B"", ""Good C"", 6],
""Person 3"": []
}",1,2,2,1,1,6,0
93,"{
""Person 1"": ""[Good A, $2]"",
""Person 2"": ""[Good B, $5]"",
""Person 3"": ""[Good C, Good D]""
}",1,2,3,3,$2,$5,$0
94,"{
""Person 1"": ""[Good A, Good D, 2]"",
""Person 2"": ""[Good B, Good C, 5]"",
""Person 3"": ""[3]""
}",1,2,2,1,2,5,0
95,"{
""Person 1"": [""Good A"", ""2 units of money""],
""Person 2"": [""Good C"", ""1 unit of money""],
""Person 3"": [""Good D"", ""4 units of money""]
}",1,None,2,3,2,1,4
96,"{
""Person 1"": [""Good A"", ""Good D"", ""3 units of money""],
""Person 2"": [""Good B"", ""Good C"", ""4 units of money""],
""Person 3"": []
}",1,2,2,1,3 units of money,4 units of money,0 units of money
97,"{
""Person 1"": [""Good A"", ""0""],
""Person 2"": [""Good B"", ""Good D"", ""1""],
""Person 3"": [""Good C"", ""6""]
}",1,2,3,2,0,1,6
98,"{
""Person 1"": [""Good A"", ""Good D"", 3],
""Person 2"": [""Good B"", ""Good C"", 1],
""Person 3"": [""Good C"", 3]
}",1,2,3,1,3,1,3
99,"{
""Person 1"": ""[Good A, Good D, 0]"",
""Person 2"": ""[Good B, Good C, 5]"",
""Person 3"": ""[1]""
}",1,2,2,1,0,5,2
