,Text,Tokens,Good A,Good B,Good C,Good D,Person 1 money,Person 2 money,Person 3 money
19,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 3,
""Person 2 money"": 2,
""Person 3 money"": 2
}",0,3,2,3,1,3,2,2
20,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 1,
""Person 3 money"": 6
}",0,3,2,1,1,0,1,6
21,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 3,
""Person 2 money"": 1,
""Person 3 money"": 3
}",0,3,2,1,1,3,1,3
22,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 4,
""Person 3 money"": 3
}",0,1,2,3,1,0,4,3
23,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 2,
""Person 2 money"": 2,
""Person 3 money"": 3
}",0,1,2,3,1,3,2,2
24,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 3,
""Person 2 money"": 1,
""Person 3 money"": 3
}",0,3,2,1,1,3,1,3
25,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 0,
""Person 3 money"": 6
}",0,3,2,1,1,1,0,6
26,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 4,
""Person 2 money"": 1,
""Person 3 money"": 2
}",0,1,2,3,1,2,3,2
27,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 3,
""Person 2 money"": 0,
""Person 3 money"": 4
}",0,3,2,1,1,2,5,0
28,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 2,
""Person 2 money"": 5,
""Person 3 money"": 0
}",0,3,1,2,1,3,2,2
29,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 2,
""Person 2 money"": 3,
""Person 3 money"": 2
}",0,3,2,3,1,2,3,2
30,"```JSON
{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 3,
""Person 2 money"": 2,
""Person 3 money"": 2
}
```",0,1,2,3,1,1,3,3
31,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 4,
""Person 3 money"": 3
}",0,3,2,1,1,3,4,0
32,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": ""1"",
""Person 2 money"": ""0"",
""Person 3 money"": ""6""
}",0,1,3,2,1,2,5,0
33,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 2,
""Person 2 money"": 4,
""Person 3 money"": 1
}",0,3,2,1,1,2,4,1
34,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 0,
""Person 3 money"": 6
}",0,3,2,1,1,1,0,6
35,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": ""1"",
""Person 2 money"": ""0"",
""Person 3 money"": ""6""
}",0,1,2,3,1,1,0,6
36,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 2,
""Person 2 money"": 3,
""Person 3 money"": 2
}",0,1,2,3,1,2,3,2
37,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": ""1"",
""Person 2 money"": ""0"",
""Person 3 money"": ""6""
}",0,3,2,1,1,1,0,6
38,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": ""4"",
""Person 2 money"": ""0"",
""Person 3 money"": ""3""
}",0,1,2,3,1,2,3,2
39,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 3,
""Person 3 money"": 4
}",0,1,2,3,1,2,3,2
40,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 6,
""Person 2 money"": 1,
""Person 3 money"": 0
}",0,3,2,1,1,2,5,0
41,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 7,
""Person 3 money"": 0
}",0,1,2,3,1,2,3,2
42,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 7,
""Person 3 money"": 0
}",0,3,2,1,1,2,5,0
43,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 6,
""Person 2 money"": 0,
""Person 3 money"": 1
}",0,1,2,3,1,6,0,1
44,"```json
{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 2,
""Person 3 money"": 5
}
```",0,1,2,3,1,3,2,2
45,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 5,
""Person 3 money"": 2
}",0,1,2,3,1,2,3,2
46,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 6,
""Person 2 money"": 0,
""Person 3 money"": 1
}",0,3,2,3,1,6,0,1
47,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 6,
""Person 3 money"": 0
}",0,3,2,1,1,2,5,0
48,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 7,
""Person 3 money"": 0
}",0,3,1,2,1,2,5,0
49,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 5,
""Person 2 money"": 0,
""Person 3 money"": 2
}",0,3,2,1,1,5,0,2
50,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 5,
""Person 3 money"": 1
}",0,3,2,1,1,2,4,1
51,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 6,
""Person 3 money"": 0
}",0,3,2,1,1,2,3,2
52,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 0,
""Person 3 money"": 6
}",0,3,2,3,1,1,0,6
53,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 6,
""Person 3 money"": 0
}",0,3,2,1,1,1,6,0
54,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""0"",
""Person 3 money"": ""5""
}",0,3,2,3,1,3,4,0
55,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 3"",
""Person 1 money"": 6,
""Person 2 money"": 1,
""Person 3 money"": 0
}",0,3,2,1,1,1,5,1
56,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,1,2,3,1,2,3,2
57,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 5,
""Person 2 money"": 0,
""Person 3 money"": 2
}",0,3,2,1,1,3,4,0
58,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 5,
""Person 3 money"": 1
}",0,3,2,1,1,3,4,0
59,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 3"",
""Person 1 money"": 3,
""Person 2 money"": 0,
""Person 3 money"": 4
}",0,3,2,1,1,2,5,0
60,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 2,
""Person 2 money"": 5,
""Person 3 money"": 0
}",0,3,2,1,1,3,4,0
61,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 2,
""Person 2 money"": 3,
""Person 3 money"": 2
}",0,3,2,1,1,2,3,2
62,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 7,
""Person 3 money"": 0
}",0,3,2,1,1,4,0,3
63,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 5,
""Person 2 money"": 0,
""Person 3 money"": 2
}",0,3,2,1,1,5,0,2
64,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,1,2,3,1,2,3,2
65,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 2,
""Person 2 money"": 0,
""Person 3 money"": 5
}",0,3,2,1,1,3,4,0
66,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 7,
""Person 3 money"": 0
}",0,3,2,1,1,0,7,0
67,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 4,
""Person 3 money"": 2
}",0,3,2,3,1,1,4,2
68,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 2"",
""Person 1 money"": 1,
""Person 2 money"": 4,
""Person 3 money"": 2
}",0,3,2,3,1,3,2,2
69,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 0,
""Person 3 money"": 6
}",0,3,1,2,1,3,4,0
70,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 4,
""Person 2 money"": 1,
""Person 3 money"": 2
}",0,3,1,2,1,2,3,2
71,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 4,
""Person 3 money"": 3
}",0,3,2,1,1,3,2,2
72,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 7,
""Person 3 money"": 0
}",0,1,2,3,1,3,4,0
73,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 2,
""Person 2 money"": 0,
""Person 3 money"": 5
}",0,3,2,3,1,2,0,5
74,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": ""0"",
""Person 2 money"": ""4"",
""Person 3 money"": ""3""
}",0,3,2,1,1,3,0,4
75,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 3,
""Person 2 money"": 4,
""Person 3 money"": 0
}",0,3,2,1,1,1,5,1
76,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 2,
""Person 2 money"": 0,
""Person 3 money"": 5
}",0,3,2,3,1,2,0,5
77,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 6,
""Person 3 money"": 0
}",0,3,1,2,1,6,1,0
78,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 3,
""Person 2 money"": 0,
""Person 3 money"": 4
}",0,3,2,1,1,3,0,4
79,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 6,
""Person 2 money"": 0,
""Person 3 money"": 1
}",0,3,2,1,1,2,5,0
80,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 3,
""Person 2 money"": 0,
""Person 3 money"": 4
}",0,3,2,3,1,3,0,4
81,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,3,2,1,1,2,3,2
82,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 0,
""Person 3 money"": 6
}",0,3,2,3,1,1,0,6
83,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 6,
""Person 3 money"": 0
}",0,3,2,1,1,1,6,0
84,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 2,
""Person 2 money"": 3,
""Person 3 money"": 2
}",0,1,2,3,1,0,5,2
85,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 6,
""Person 2 money"": 0,
""Person 3 money"": 1
}",0,3,2,1,1,2,5,0
86,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 6,
""Person 3 money"": 1
}",0,3,1,2,1,2,4,1
87,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 7,
""Person 3 money"": 0
}",0,3,2,3,1,0,7,0
88,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 6,
""Person 3 money"": 1
}",0,3,2,1,1,0,6,1
89,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",0,3,2,1,1,3,4,0
90,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 1"",
""Good C"": ""Person 2"",
""Good D"": ""Person 1"",
""Person 1 money"": 4,
""Person 2 money"": 1,
""Person 3 money"": 2
}",0,1,2,3,1,1,3,3
91,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 6,
""Person 3 money"": 0
}",0,3,2,1,1,2,5,0
92,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 7,
""Person 3 money"": 0
}",0,1,2,3,1,2,3,2
93,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 7,
""Person 3 money"": 0
}",0,3,2,3,1,0,7,0
94,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 2,
""Person 2 money"": 5,
""Person 3 money"": 0
}",0,3,2,1,1,3,4,0
95,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 5,
""Person 2 money"": 0,
""Person 3 money"": 2
}",0,3,2,3,1,5,0,2
96,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",0,3,2,1,1,3,4,0
97,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 2,
""Person 2 money"": 1,
""Person 3 money"": 4
}",0,3,2,1,1,3,2,2
98,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 3,
""Person 2 money"": 4,
""Person 3 money"": 0
}",0,1,2,3,1,2,3,2
99,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 3,
""Person 2 money"": 2,
""Person 3 money"": 2
}",0,1,3,2,1,3,2,2
