,Text,Good A,Good B,Good C,Good D,Person 1 money,Person 2 money,Person 3 money
40,"{
""Person 1"": [""Good A"", ""Good D"", 1],
""Person 2"": [""Good B"", ""Good C"", 3],
""Person 3"": [""None"", 3]
}",1,2,2,1,1,3,3
41,"{
""Person 1"": [""Good A"", ""Good D"", ""3""],
""Person 2"": [""Good B"", ""Good C"", ""4""],
""Person 3"": [""1""]
}",1,2,2,1,3,4,1
42,"{
""Person 1"": ""[Good A, 1 unit of money]"",
""Person 2"": ""[Good B, 5 units of money]"",
""Person 3"": ""[Good C, 1 unit of money]""
}",1,2,3,None,1,5,1
43,"{
""Person 1"": ""[Good D, 2]"",
""Person 2"": ""[Good B, Good C, 3]"",
""Person 3"": ""[Good A, 2]""
}",3,2,2,1,2,3,2
44,"{
""Person 1"": ""[Good A, Good D, 1 unit]"",
""Person 2"": ""[Good B, Good C, 4 units]"",
""Person 3"": ""[3 units]""
}",1,2,2,1,1,4,0
45,"{
""Person 1"": ""[Good A, Good D, 0]"",
""Person 2"": ""[Good C, 2]"",
""Person 3"": ""[Good B, 5]""
}",1,3,2,1,0,2,5
46,"{
""Person 1"": [""Good A"", 1],
""Person 2"": [""Good B"", ""Good C"", 3],
""Person 3"": [""Good D"", 3]
}",1,2,2,3,1,3,3
47,"{
""Person 1"": ""[Good A, 2 units of money]"",
""Person 2"": ""[Good B, Good C, 5 units of money]"",
""Person 3"": ""[Good D]""
}",1,2,2,3,2,5,0
48,"{
""Person 1"": [""Good A"", ""Good D"", 3],
""Person 2"": [""Good C"", 4],
""Person 3"": [""Good B"", 0]
}",1,3,2,1,3,4,0
49,"{
""Person 1"": [""Good A"", ""Good D"", ""6 units of money""],
""Person 2"": [""Good B"", ""1 unit of money""],
""Person 3"": [""Good C""]
}",1,2,3,1,6,1,0
50,"{
""Person 1"": [""Good A"", ""Good D"", ""2""],
""Person 2"": [""Good B"", ""Good C"", ""5""],
""Person 3"": [""0"", ""0""]
}",1,2,2,1,2,5,0
51,"{
""Person 1"": [""Good A"", ""Good D"", 2],
""Person 2"": [""Good B"", ""Good C"", 3],
""Person 3"": [""Good A"", 2]
}",1,2,2,1,2,3,0
52,"{
""Person 1"": [""Good A"", ""Good D"", 4],
""Person 2"": [""Good B"", ""Good C"", 3],
""Person 3"": [""Good C"", 0]
}",1,2,3,1,4,3,0
53,"{
""Person 1"": ""[Good A, 1]"",
""Person 2"": ""[Good B, Good C, 2]"",
""Person 3"": ""[Good D, 4]""
}",1,2,2,3,1,2,4
54,"{
""Person 1"": [""Good A"", ""2 units of money""],
""Person 2"": [""Good B"", ""Good D"", ""5 units of money""],
""Person 3"": [""Good C"", ""Good D""]
}",1,2,3,2,2 units of money,5 units of money,0 units of money
55,"{
""Person 1"": [""Good A"", ""Good D"", ""2""],
""Person 2"": [""Good C"", ""5""],
""Person 3"": [""Good B"", ""Money""]
}",1,3,2,1,2,5,0
56,"{
""Person 1"": [""Good A"", ""4 units of money""],
""Person 2"": [""Good B"", ""Good C"", ""3 units of money""],
""Person 3"": [""Good D"", ""Good A"", ""Good B"", ""1 unit of money""]
}",1,2,2,3,4,3,1
57,"{
""Person 1"": [""Good A"", ""0""],
""Person 2"": [""Good B"", ""4""],
""Person 3"": [""Good C"", ""3""]
}",1,2,3,None,0,4,3
58,"{
 ""Person 1"": ""[Good C, 2]"",
 ""Person 2"": ""[Good B, 3]"",
 ""Person 3"": ""[Good A, Good D, 2]""
}",3,2,1,3,2,3,2
59,"{
""Person 1"": [""Good D""],
""Person 2"": [""Good A"", ""Good B""],
""Person 3"": [""Good C"", ""5""]
}",2,2,3,1,0,0,5
60,"{
""Person 1"": [""Good D"", ""0""],
""Person 2"": [""Good B"", ""2""],
""Person 3"": [""Good A"", ""Good C"", ""5""]
}",3,2,3,1,0,2,5
61,"{
""Person 1"": [""Good A"", 5],
""Person 2"": [""Good B"", ""Good C"", 2],
""Person 3"": [""Good D"", 0]
}",1,2,2,3,5,2,0
62,"{
""Person 1"": ""[Good A, Good B, 2 units of money]"",
""Person 2"": ""[Good C, 1 unit of money]"",
""Person 3"": ""[Good D, 4 units of money]""
}",1,1,2,3,2,1,4
63,"{
""Person 1"": ""[Good A, Good D, 2]"",
""Person 2"": ""[Good B, Good C, 3]"",
""Person 3"": ""[1]""
}",1,2,2,1,2,3,1
64,"{
""Person 1"": [""Good A"", ""Good D"", ""3""],
""Person 2"": [""Good B"", ""Good C"", ""1""],
""Person 3"": [""3""]
}",1,2,2,1,3,1,3
65,"{
""Person 1"": [""Good A"", ""1""],
""Person 2"": [""Good B"", ""Good C"", ""5""],
""Person 3"": [""Good D"", ""1""]
}",1,2,2,3,1,5,1
66,"```JSON
{
""Person 1"": [""Good A"", 0],
""Person 2"": [""Good B"", ""Good D"", 4],
""Person 3"": [""Good C"", 3]
}
```",1,2,3,2,0,4,3
67,"{
""Person 1"": [""Good A"", ""Good D"", 0],
""Person 2"": [""Good B"", ""Good C"", 1],
""Person 3"": [""3 units of money""]
}",1,2,2,1,0,1,3
68,"{
""Person 1"": ""[Good A, 2 units of money]"",
""Person 2"": ""[Good B, 4 units of money]"",
""Person 3"": ""[Good C, Good D, 1 unit of money]""
}",1,2,3,3,2,4,1
69,"``` JSON
{
""Person 1"": ""[Good A, $1]"",
""Person 2"": ""[Good B, Good C, $1]"",
""Person 3"": ""[Good D, $5]""
}
```",1,2,2,3,1,1,5
70,"{
""Person 1"": [""Good A"", 3],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good D"", 4]
}",1,2,2,3,3,0,4
71,"{
""Person 1"": [""Good A"", ""Good D"", 1],
""Person 2"": [""Good B"", ""Good C"", 4],
""Person 3"": [""Good C"", 2]
}",1,2,3,1,1,4,2
72,"{
""Person 1"": [""Good D"", ""3""],
""Person 2"": [""Good C"", ""3""],
""Person 3"": [""Good A"", ""Good B"", ""1""]
}",3,3,2,1,3,3,1
73,"{
""Person 1"": [""Good A"", ""Good D"", 4],
""Person 2"": [""Good B"", ""Good C"", 3],
""Person 3"": []
}",1,2,2,1,4,3,0
74,"{
""Person 1"": [""Good A"", ""Good D"", ""1""],
""Person 2"": [""Good C"", ""3""],
""Person 3"": [""Good B"", ""2""]
}",1,3,2,1,1,3,2
75,"{
""Person 1"": [""Good A"", ""Good D"", 2],
""Person 2"": [""Good B"", 3],
""Person 3"": [""Good C"", 2]
}",1,2,3,1,2,3,2
76,"{
""Person 1"": [""Good A"", ""2""],
""Person 2"": [""Good D"", ""3""],
""Person 3"": [""Good B"", ""Good C"", ""2""]
}",1,3,3,2,2,3,2
77,"{
""Person 1"": ""[Good A, 6 units of money]"",
""Person 2"": ""[Good C, 1 unit of money]"",
""Person 3"": ""[Good D, Good B]""
}",1,3,2,3,6,1,0
78,"{
""Person 1"": [""Good A"", ""3 units of money""],
""Person 2"": [""Good C""],
""Person 3"": [""Good D"", ""4 units of money""]
}",1,None,2,3,3,0,4
79,"{
""Person 1"": [""Good A"", ""Good D"", 1],
""Person 2"": [""Good B"", ""Good C"", 4],
""Person 3"": [""1 unit of money""]
}",1,2,2,1,1,4,0
80,"{
""Person 1"": [""Good A"", ""Good D"", 1],
""Person 2"": [""Good B"", ""Good C"", 4],
""Person 3"": [""3""]
}",1,2,2,1,1,4,0
81,"{
""Person 1"": [""Good A"", 0],
""Person 2"": [""Good B"", 6],
""Person 3"": [""Good C"", ""Good D"", 1]
}",1,2,3,3,0,6,1
82,"{
""Person 1"": ""[(Good D), 1]"",
""Person 2"": ""[(Good B), 4]"",
""Person 3"": ""[(Good A), (Good C), 2]""
}",3,2,3,1,1,4,2
83,"{
""Person 1"": [""Good A"", ""1 unit of money""],
""Person 2"": [""Good B"", ""Good C"", ""3 units of money""],
""Person 3"": [""Good D"", ""3 units of money""]
}",1,2,2,3,1,3,3
84,"{
""Person 1"": [""Good D"", ""0""],
""Person 2"": [""Good B"", ""2""],
""Person 3"": [""Good A"", ""Good C"", ""5""]
}",3,2,3,1,0,2,5
85,"{
""Person 1"": [""Good A"", ""1""],
""Person 2"": [""Good B"", ""Good C"", ""Money: 2""],
""Person 3"": [""Good D"", ""Money: 5""]
}",1,2,2,3,1,2,5
86,"{
""Person 1"": ""[Good A, Good D, 1 unit of money]"",
""Person 2"": ""[Good B, 5 units of money]"",
""Person 3"": ""[Good C, 1 unit of money]""
}",1,2,3,1,1,5,1
87,"{
""Person 1"": [""Good A"", ""Good D"", 0],
""Person 2"": [""Good B"", ""Good C"", 3],
""Person 3"": [""Good C"", 4]
}",1,2,3,1,0,3,4
88,"{
""Person 1"": ""[Good A, 2]"",
""Person 2"": ""[Good B, Good C, 5]"",
""Person 3"": ""[Good D, 0]""
}",1,2,2,3,2,5,0
89,"{
""Person 1"": [""Good A"", ""Good D"", 2],
""Person 2"": [""Good B"", ""Good C"", 3],
""Person 3"": [""Good C"", 2]
}",1,2,2,1,2,3,0
90,"{
""Person 1"": [""Good A"", ""Good B"", 3],
""Person 2"": [""Good C"", 4],
""Person 3"": [""Good D"", 3]
}",1,1,2,3,3,4,0
91,"{
""Person 1"": [""Good A"", ""Good D"", 2],
""Person 2"": [""Good B"", ""Good C"", 3],
""Person 3"": [""1""]
}",1,2,2,1,2,3,0
92,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""3 units of money""],
""Person 3"": [""4 units of money""]
}",1,2,2,1,0,3,4
93,"{
""Person 1"": [(""Good A"", 45), (""Good B"", 4), (""Money"", 3)],
""Person 2"": [(""Good C"", 40), (""Good D"", 25), (""Money"", 4)],
""Person 3"": [(""Good B"", 1), (""Money"", 0)]
}",1,1,2,2,3,4,0
94,"{
""Person 1"": [""Good A"", ""6""],
""Person 2"": [""Good C"", ""Good D"", ""1""],
""Person 3"": [""Good B"", ""1""]
}",1,3,2,2,6,1,1
95,"{
""Person 1"": ""[Good A, 2 units of money]"",
""Person 2"": ""[Good B, Good C, 5 units of money]"",
""Person 3"": ""[Good D, Good C]""
}",1,2,2,3,2,5,0
96,"{
""Person 1"": [""Good A"", ""$1""],
""Person 2"": [""Good B"", ""Good C"", ""$3""],
""Person 3"": [""Good D"", ""$3""]
}",1,2,2,3,$1,$3,$3
97,"{
""Person 1"": ""[Good A, 3 units of money]"",
""Person 2"": ""[Good B, 2 units of money]"",
""Person 3"": ""[Good C, Good D, 2 units of money]""
}",1,2,3,3,3,2,2
98,"{
""Person 1"": ""[Good A, Good B, 1 unit of money]"",
""Person 2"": ""[Good C, 3 units of money]"",
""Person 3"": ""[Good D, 3 units of money]""
}",1,1,2,3,1,3,3
99,"{
""Person 1"": [""Good D"", ""1 unit of money""],
""Person 2"": [""Good C"", ""3 units of money""],
""Person 3"": [""Good A"", ""3 units of money""]
}",3,None,2,1,1 unit of money,3 units of money,3 units of money
