,Text,Tokens,Good A,Good B,Good C,Good D,Person 1 money,Person 2 money,Person 3 money
15,"{
""Person 1"": ""[Good D, 2]"",
""Person 2"": ""[Good C, 3]"",
""Person 3"": ""[Good A, 2], 2""
}",1156,3,None,2,1,0,3,2
16,"{
""Person 1"": ""[(Good A, Good D), 2]"",
""Person 2"": ""[(Good C), 5]"",
""Person 3"": ""[(Good B), 0]"",
}",1162,3,None,2,1,2,5,0
17,"{
""Person 1"": ""[Good A, Good D], 2"",
""Person 2"": ""[Good C], 3"",
""Person 3"": ""[Good A, Good C], 2"",
}",1162,3,None,2,1,0,3,4
18,"{
  ""Person 1"": ""[Good A, 3 units of money]"",
  ""Person 2"": ""[Good C, 4 units of money]"",
  ""Person 3"": ""[Good A and Good C, 0 units of money]""
}",1185,3,None,2,None,3,4,0
19,"{
""Person 1"": ""[(Good D), 0]"",
""Person 2"": ""[(Good C), 4]"",
""Person 3"": ""[(Good A), 3]"",
}",1156,3,None,2,1,0,4,3
20,"{
""Person 1"": ""[Good A, Good D, 2]"",
""Person 2"": ""[Good C, Good D, 3]"",
""Person 3"": ""[Good A, Good C, Good D, 2]""
}",1174,1,None,3,2,2,3,2
21,"{
""Person 1"": ""[(Good D), 2]"",
""Person 2"": ""[(Good C), 3]"",
""Person 3"": ""[(Good A), 2]"",
}",1156,3,None,2,1,0,3,2
22,"{
""Person 1"": ""[Good D, 2]"",
""Person 2"": ""[Good C, 2]"",
""Person 3"": ""[Good A, 3]""
}",1150,3,None,2,1,0,2,3
23,"{
   ""Person 1"": ""[Good A, 0]"",
   ""Person 2"": ""[Good C, 5]"",
   ""Person 3"": ""[Good A, Good D, 2]""
}",1162,3,None,2,3,0,5,2
24,"{
""Person 1"": ""[(Good D), 2]"",
""Person 2"": ""[(Good C), 3]"",
""Person 3"": ""[(Good A), 2]"",
}",1156,3,None,2,1,0,3,2
25,"{
""Person 1"": ""[(Good A, Good D), 3]"",
""Person 2"": ""[(Good C), 3]"",
""Person 3"": ""[(Good A, Good C), 1]""
}",1168,3,None,2,1,1,3,3
26,"{
""Person 1"": ""[Good D, 0]"",
""Person 2"": ""[Good C, 4]"",
""Person 3"": ""[Good A, 3]"",
}",1150,3,None,2,1,0,4,3
27,"{
""Person 1"": ""[(Good A, Good D), 2]"",
""Person 2"": ""[(Good C), 5]"",
""Person 3"": ""[(Good B), 0]"",
}",1162,3,None,2,1,2,5,0
28,"{
""Person 1"": ""[Good A, Good D, 2]"",
""Person 2"": ""[Good C, 3]"",
""Person 3"": ""[Good B, Good C, 2]""
}",1162,3,None,2,1,2,3,2
29,"{
""Person 1"": ""[(Good D), 0]"",
""Person 2"": ""[(Good C, Good B), 2]"",
""Person 3"": ""[(Good A), 5]"",
}",1162,3,2,None,1,0,2,5
30,"{
""Person 1"": ""[Good D, 0]"",
""Person 2"": ""[Good C, 6]"",
""Person 3"": ""[Good A, Good B, 1]""
}",1158,3,3,2,1,0,6,1
31,"{
""Person 1"": ""[Good A, 2]"",
""Person 2"": ""[Good C, 5]"",
""Person 3"": ""[Good D, 0]"",
}",1150,3,None,2,1,2,5,0
32,"{
""Person 1"": ""[(Good D), 3]"",
""Person 2"": ""[(Good C), 4]"",
""Person 3"": ""[(Good A), 0]"",
}",1156,3,None,2,1,0,4,0
33,"{
""Person 1"": ""[(Good A, Good D), 2]"",
""Person 2"": ""[(Good C), 5]"",
""Person 3"": ""[(Good A, Good C), 0]"",
}",1168,1,None,2,1,2,5,0
34,"{
""Person 1"": ""[(Good D), 2]"",
""Person 2"": ""[(Good C, Good B), 3]"",
""Person 3"": ""[(Good A), 2]""
}",1162,3,2,None,1,2,3,2
35,"{
""Person 1"": ""[Good A, 4]"",
""Person 2"": ""[Good C, 3]"",
""Person 3"": ""[Good A, 2], 1""
}",1154,3,None,2,None,4,3,1
36,"{
""Person 1"": ""[(Good D), 4]"",
""Person 2"": ""[(Good C), 3]"",
""Person 3"": ""[(Good A), 0]"",
}",1156,3,None,2,1,0,3,0
37,"{
""Person 1"": ""[Good A, 0]"",
""Person 2"": ""[Good C, 5]"",
""Person 3"": ""[Good A, Good D, 2]""
}",1156,3,None,2,3,0,5,2
38,"{
""Person 1"": ""[Good A, 0]"",
""Person 2"": ""[Good C, 4]"",
""Person 3"": ""[Good D, 3]"",
}",1150,3,None,2,1,0,4,3
39,"{
""Person 1"": ""[Good D, 0]"",
""Person 2"": ""[Good C, 5]"",
""Person 3"": ""[Good A, Good C, 2]""
}",1156,3,None,2,1,0,5,2
40,"{
""Person 1"": ""[Good D, 3]"",
""Person 2"": ""[Good C, 4]"",
""Person 3"": ""[Good A, 3]""
}",1150,3,None,2,1,0,3,4
41,"{
  ""Person 1"": ""[Good D, 0]"",
  ""Person 2"": ""[Good C, 2]"",
  ""Person 3"": ""[Good A, 5]""
}",1156,3,None,2,1,0,2,5
42,"{
""Person 1"": ""[Good D], 2"",
""Person 2"": ""[Good C], 2"",
""Person 3"": ""[Good A, Good C], 3"",
}",1156,3,None,2,1,0,2,5
43,"{
""Person 1"": ""[Good D, 3]"",
""Person 2"": ""[Good C, 4]"",
""Person 3"": ""[Good A, 7]"",
}",1150,3,None,2,1,0,4,0
44,"{
""Person 1"": ""[(Good A, Good D), 2]"",
""Person 2"": ""[(Good C), 3]"",
""Person 3"": ""[(Good A, Good C), 2]"",
}",1168,3,None,2,1,2,3,2
45,"{
""Person 1"": ""[Good A, 2]"",
""Person 2"": ""[Good C, 5]"",
""Person 3"": ""[Good A, 2], 0""
}",1154,3,None,2,None,2,5,0
46,"{
""Person 1"": ""[(Good D), 3]"",
""Person 2"": ""[(Good C), 4]"",
""Person 3"": ""[(Good A), 0]"",
}",1156,3,None,2,1,3,4,0
47,"{
""Person 1"": ""[(Good A, Good D), 2]"",
""Person 2"": ""[(Good C), 5]"",
""Person 3"": ""[(Good A, Good C), 0]"",
}",1168,3,None,2,1,2,5,0
48,"{
""Person 1"": ""[(Good A, Good D), 2]"",
""Person 2"": ""[(Good C), 5]"",
""Person 3"": ""[(Good B, Good C), 0]"",
}",1168,3,None,2,1,2,5,0
49,"{
""Person 1"": ""[Good A, 7]"",
""Person 2"": ""[Good C, 4]"",
""Person 3"": ""[Good A, Good C, 3]""
}",1154,3,None,2,None,0,3,4
50,"{
""Person 1"": ""[Good D], 3"",
""Person 2"": ""[Good C], 4"",
""Person 3"": ""[Good A, Good B], 0""
}",1156,3,None,2,1,0,3,4
51,"{
""Person 1"": ""[Good D, 0]"",
""Person 2"": ""[Good C, 2]"",
""Person 3"": ""[Good A, 5]""
}",1150,3,None,2,1,0,2,5
52,"{
""Person 1"": ""[Good D, 0]"",
""Person 2"": ""[Good C, 3]"",
""Person 3"": ""[Good A, 4]""
}",1150,3,None,2,1,0,3,4
53,"{
""Person 1"": ""[Good A, 45]"",
""Person 2"": ""[Good C, 40]"",
""Person 3"": ""[Good A, 52, Good C, 5]""
}",1160,3,None,2,None,0,7,0
54,"{
""Person 1"": ""[Good D, 4]"",
""Person 2"": ""[Good C, 3]"",
""Person 3"": ""[Good A, 7]"",
}",1150,3,None,2,1,0,3,4
55,"{
""Person 1"": ""[(Good D), 2]"",
""Person 2"": ""[(Good C), 2]"",
""Person 3"": ""[(Good A), 3]"",
}",1156,3,None,2,1,0,2,3
56,"{
""Person 1"": ""[Good A, Good D, 3]"",
""Person 2"": ""[Good C, 4]"",
""Person 3"": ""[Good A, Good C, 7]"",
}",1162,3,None,3,1,3,4,7
57,"{
""Person 1"": ""[(Good A, Good D), 3]"",
""Person 2"": ""[(Good B, Good C), 2]"",
""Person 3"": ""[(Good A, Good C), 2]""
}",1174,3,None,3,1,3,2,2
58,"{
""Person 1"": ""[Good D], 2"",
""Person 2"": ""[Good C, Good D], 2"",
""Person 3"": ""[Good A, Good C], 3"",
}",1162,3,None,2,1,2,2,3
59,"{
""Person 1"": ""[(Good A, Good D), 2]"",
""Person 2"": ""[(Good C), 2]"",
""Person 3"": ""[(Good A, Good C), 3]"",
}",1166,3,None,None,1,2,2,3
60,"{
""Person 1"": ""[Good A, Good D, 3]"",
""Person 2"": ""[Good C, 4]"",
""Person 3"": ""[Good B, 3]""
}",1156,3,None,2,1,3,4,0
61,"{
""Person 1"": ""[(Good A, Good D), 2]"",
""Person 2"": ""[(Good C), 5]"",
""Person 3"": ""[(Good A, Good C), 0]"",
}",1168,3,None,2,1,2,5,0
62,"{
""Person 1"": ""[Good D], 3"",
""Person 2"": ""[Good C], 4"",
""Person 3"": ""[Good A, Good B], 0"",
}",1156,3,None,2,1,0,2,5
63,"{
""Person 1"": ""[Good A, Good D, 2]"",
""Person 2"": ""[Good C, 2]"",
""Person 3"": ""[Good A, Good C, 3]""
}",1162,3,None,3,1,2,0,3
64,"{
""Person 1"": ""[Good A, 0]"",
""Person 2"": ""[Good C, 1]"",
""Person 3"": ""[Good A, Good D, 6]"",
}",1156,1,None,2,3,0,1,6
65,"{
""Person 1"": ""[(Good A), 0]"",
""Person 2"": ""[(Good C), 5]"",
""Person 3"": ""[(Good A, Good D), 2]""
}",1162,3,None,2,3,0,5,2
66,"{
""Person 1"": ""[Good D], 2"",
""Person 2"": ""[Good A, Good C], 2"",
""Person 3"": ""[Good A, Good C], 3"",
}",1162,3,None,2,1,0,2,3
67,"{
""Person 1"": ""[(Good A, Good D), 2]"",
""Person 2"": ""[(Good C), 3]"",
""Person 3"": ""[(Good A, Good C), 2]"",
}",1168,3,None,2,1,2,3,2
68,"{
""Person 1"": ""[Good A, Good D, 2]"",
""Person 2"": ""[Good C, 3]"",
""Person 3"": ""[Good A, Good C, 2]""
}",1162,1,None,2,1,2,3,2
69,"{
""Person 1"": ""[Good A, 2]"",
""Person 2"": ""[Good C, 5]"",
""Person 3"": ""[Good A, Good D, 3]""
}",1156,3,None,1,3,2,0,5
70,"{
""Person 1"": ""[(Good A, Good D), 2]"",
""Person 2"": ""[(Good C), 1]"",
""Person 3"": ""[(Good A, Good C), 4]"",
}",1168,3,None,3,1,2,0,5
71,"{
""Person 1"": ""[(Good D), 2]"",
""Person 2"": ""[(Good C), 3]"",
""Person 3"": ""[(Good A), 2]"",
}",1156,3,None,2,1,0,3,2
72,"{
""Person 1"": ""[(Good A, Good D), 3]"",
""Person 2"": ""[(Good C), 4]"",
""Person 3"": ""[(Good A, Good C), 0]"",
}",1168,3,None,2,1,3,4,0
73,"{
""Person 1"": ""[Good D, 2]"",
""Person 2"": ""[Good C, 5]"",
""Person 3"": ""[Good A, 4]"",
}",1150,3,None,2,1,2,5,0
74,"{
""Person 1"": ""[(Good A, Good D), 2]"",
""Person 2"": ""[(Good C), 2]"",
""Person 3"": ""[(Good B, Good C), 3]"",
}",1168,3,None,3,1,2,2,3
75,"{
""Person 1"": ""[Good A, 2]"",
""Person 2"": ""[Good C, 4]"",
""Person 3"": ""[Good A, Good C, 1]""
}",1154,3,None,2,None,2,3,2
76,"{
""Person 1"": ""[Good D, 3]"",
""Person 2"": ""[Good C, 4]"",
""Person 3"": ""[Good A, 0]""
}",1150,3,None,2,1,0,0,7
77,"{
""Person 1"": ""[(Good A), 2]"",
""Person 2"": ""[(Good C), 3]"",
""Person 3"": ""[(Good A, Good D), 2]""
}",1162,3,None,2,3,2,3,2
78,"{
""Person 1"": ""[Good D, 3]"",
""Person 2"": ""[Good C, 4]"",
""Person 3"": ""[Good A, 7]"",
}",1150,3,None,1,2,0,0,7
79,"{
""Person 1"": ""[(Good D), 2]"",
""Person 2"": ""[(Good C, Good B), 5]"",
""Person 3"": ""[(Good A), 0]""
}",1162,3,2,None,1,2,5,0
80,"{
""Person 1"": ""[(Good A, Good D), 3]"",
""Person 2"": ""[(Good C), 2]"",
""Person 3"": ""[(Good A, Good C), 2]""
}",1168,3,None,1,1,3,2,2
81,"{
  ""Person 1"": ""[Good D, 0]"",
  ""Person 2"": ""[Good C, 4]"",
  ""Person 3"": ""[Good A, 3]""
}",1156,3,None,2,1,0,4,3
82,"{
""Person 1"": ""[(Good A), 0]"",
""Person 2"": ""[(Good C, Good D), 5]"",
""Person 3"": ""[(Good B), 2]""
}",1164,3,1,2,2,0,5,2
83,"{
""Person 1"": ""[(Good A, Good D), 2]"",
""Person 2"": ""[(Good C), 5]"",
""Person 3"": ""[(Good B, Good C), 0]"",
}",1168,3,None,2,1,2,5,0
84,"{
""Person 1"": ""[(Good D), 3]"",
""Person 2"": ""[(Good C, Good D), 4]"",
""Person 3"": ""[(Good A, Good C), 0]"",
}",1168,3,None,2,1,3,4,0
85,"{
""Person 1"": ""[(Good A, Good D), 2]"",
""Person 2"": ""[(Good C), 5]"",
""Person 3"": ""[(Good B, Good C), 0]"",
}",1168,3,None,2,1,2,5,0
86,"{
  ""Person 1"": ""[Good A, Good D, 1]"",
  ""Person 2"": ""[Good C, 2]"",
  ""Person 3"": ""[Good A, Good C, 2]""
}",1168,3,None,2,1,1,2,2
87,"{
""Person 1"": ""[(Good D), 2]"",
""Person 2"": ""[(Good C), 4]"",
""Person 3"": ""[(Good A), 1]""
}",1156,3,None,2,1,0,4,1
88,"{
""Person 1"": ""[(Good A), 2]"",
""Person 2"": ""[(Good C, Good D), 3]"",
""Person 3"": ""[(Good A, Good C), 2]""
}",1168,3,None,1,2,2,0,5
89,"{
""Person 1"": ""[Good D, 3]"",
""Person 2"": ""[Good C, 4]"",
""Person 3"": ""[Good A, Good B, 7]""
}",1154,3,None,None,1,0,0,7
90,"{
""Person 1"": ""[(Good D), 0]"",
""Person 2"": ""[(Good C), 2]"",
""Person 3"": ""[(Good A), 5]"",
}",1156,3,None,2,1,0,2,5
91,"{
""Person 1"": ""[Good D, 2]"",
""Person 2"": ""[Good C, 2]"",
""Person 3"": ""[Good A, 3]""
}",1150,3,None,2,1,0,2,3
92,"{
""Person 1"": ""[(Good A, Good D), 2]"",
""Person 2"": ""[(Good C), 3]"",
""Person 3"": ""[(Good A, Good C), 2]"",
}",1168,3,None,2,1,2,3,2
93,"{
""Person 1"": ""[Good A, Good D, 2]"",
""Person 2"": ""[Good C, 3]"",
""Person 3"": ""[Good B, Good C, 2]""
}",1162,3,None,2,1,2,3,2
94,"{
""Person 1"": ""[(Good A, Good D), 3]"",
""Person 2"": ""[(Good B, Good C), 4]"",
""Person 3"": ""[(Good A, Good C), 0]"",
}",1174,3,2,None,1,3,4,0
95,"{
""Person 1"": ""[(Good A, Good D), 3]"",
""Person 2"": ""[(Good C), 2]"",
""Person 3"": ""[(Good B), 2]"",
}",1162,3,None,2,1,3,2,2
96,"{
""Person 1"": ""[(Good A, Good D), 3]"",
""Person 2"": ""[(Good C), 4]"",
""Person 3"": ""[(Good A, Good C), 0]"",
}",1168,3,None,2,1,3,4,0
97,"{
""Person 1"": ""[(Good D), 4]"",
""Person 2"": ""[(Good C), 3]"",
""Person 3"": ""[(Good A), 0]""
}",1156,3,None,2,1,0,3,0
98,"{
""Person 1"": ""[Good A, Good D, 3]"",
""Person 2"": ""[Good C, 4]"",
""Person 3"": ""[Good A, 0]"",
}",1156,3,None,2,1,3,4,0
99,"{
""Person 1"": ""[(Good A), 4]"",
""Person 2"": ""[(Good C), 3]"",
""Person 3"": ""[(Good A), 3]"",
}",1154,3,None,2,None,4,3,0
