,Text,Tokens,Good A,Good B,Good C,Good D,Person 1 money,Person 2 money,Person 3 money
27,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,1,2,3,None,0,2,5
28,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""Good D"": ""Person 1"",
""Person 1 money"": ""4"",
""Person 2 money"": ""3"",
""Person 3 money"": ""0""
}",1370,None,2,3,1,0,7,0
29,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1370,3,2,None,1,3,4,0
30,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""Good D"": ""Person 1"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1370,3,None,2,1,3,4,0
31,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""Person 3"",
  ""Good D"": ""None"",
  ""Person 1 money"": ""0"",
  ""Person 2 money"": ""0"",
  ""Person 3 money"": ""7""
}",1391,3,2,1,None,2,2,3
32,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1370,1,3,None,2,2,2,3
33,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1370,3,2,None,1,3,4,0
34,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""Good D"": ""Person 1"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1370,3,None,2,1,3,4,0
35,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""None"",
  ""Good D"": ""Person 1"",
  ""Person 1 money"": ""3"",
  ""Person 2 money"": ""4"",
  ""Person 3 money"": ""0""
}",1391,3,2,None,1,3,4,0
36,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""4"",
""Person 2 money"": ""3"",
""Person 3 money"": ""0""
}",1370,1,2,3,None,2,5,0
37,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""None"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1370,3,None,2,1,0,7,0
38,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,3,2,None,1,2,5,0
39,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 3"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1376,3,2,1,3,3,4,0
40,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1370,3,2,None,1,3,4,0
41,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 3"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1374,3,2,1,None,2,5,0
42,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""Good D"": ""Person 1"",
""Person 1 money"": ""0"",
""Person 2 money"": ""4"",
""Person 3 money"": ""3""
}",1370,3,None,2,1,0,4,3
43,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""None"",
  ""Good D"": ""Person 1"",
  ""Person 1 money"": ""2"",
  ""Person 2 money"": ""5"",
  ""Person 3 money"": ""0""
}",1391,3,2,None,1,2,5,0
44,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""None"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,3,None,2,1,0,7,0
45,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""None"",
""Person 1 money"": ""1"",
""Person 2 money"": ""2"",
""Person 3 money"": ""4""
}",1370,3,2,1,None,1,2,4
46,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None"",
""Person 1 money"": ""3"",
""Person 2 money"": ""0"",
""Person 3 money"": ""4""
}",1370,3,1,2,None,0,3,4
47,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""Person 1"",
  ""Good D"": ""None"",
  ""Person 1 money"": ""2"",
  ""Person 2 money"": ""5"",
  ""Person 3 money"": ""0""
}",1391,3,None,2,1,3,4,0
48,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""Person 1"",
  ""Good D"": ""None"",
  ""Person 1 money"": ""0"",
  ""Person 2 money"": ""0"",
  ""Person 3 money"": ""7""
}",1384,3,2,1,None,0,0,7
49,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""None"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1370,3,2,1,None,3,4,0
50,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""0"",
""Person 2 money"": ""0"",
""Person 3 money"": ""7""
}",1370,3,2,None,1,0,2,5
51,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""Person 1"",
  ""Good D"": ""None"",
  ""Person 1 money"": ""3"",
  ""Person 2 money"": ""4"",
  ""Person 3 money"": ""0""
}",1391,3,None,2,1,0,7,0
52,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,3,2,None,1,2,5,0
53,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""None"",
  ""Good C"": ""Person 2"",
  ""Good D"": ""Person 1"",
  ""Person 1 money"": ""4"",
  ""Person 2 money"": ""3"",
  ""Person 3 money"": ""0""
}",1389,None,None,3,1,0,0,7
54,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,3,2,None,1,2,5,0
55,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,3,None,2,1,2,5,0
56,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""None"",
  ""Good D"": ""Person 1"",
  ""Person 1 money"": ""3"",
  ""Person 2 money"": ""4"",
  ""Person 3 money"": ""0""
}",1384,3,None,2,1,0,7,0
57,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": ""4"",
""Person 2 money"": ""3"",
""Person 3 money"": ""0""
}",1370,3,None,3,1,4,3,0
58,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1370,3,2,None,1,3,4,0
59,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""Good D"": ""Person 1"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1377,3,None,2,1,3,4,0
60,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""None"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,3,2,1,None,2,5,0
61,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""0"",
""Person 2 money"": ""3"",
""Person 3 money"": ""4""
}",1370,3,2,None,1,0,3,4
62,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1370,3,2,None,1,3,4,0
63,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,3,None,2,1,2,5,0
64,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1374,3,None,3,1,0,5,2
65,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""None"",
""Person 1 money"": ""1"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1370,3,None,2,1,0,6,1
66,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,1,3,3,None,3,4,0
67,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""None"",
  ""Good D"": ""Person 1"",
  ""Person 1 money"": ""3"",
  ""Person 2 money"": ""4"",
  ""Person 3 money"": ""0""
}",1384,3,2,None,1,3,4,0
68,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""None"",
  ""Good D"": ""Person 1"",
  ""Person 1 money"": ""3"",
  ""Person 2 money"": ""4"",
  ""Person 3 money"": ""0""
}",1384,3,2,None,1,3,4,0
69,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""3.5"",
""Person 2 money"": ""2"",
""Person 3 money"": ""1.5""
}",1382,3,2,None,1,3.5,2,1.5
70,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1376,3,2,3,1,3,4,0
71,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": ""0"",
""Person 2 money"": ""2"",
""Person 3 money"": ""5""
}",1374,3,None,3,1,0,2,5
72,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""Person 1"",
  ""Good D"": ""None"",
  ""Person 1 money"": ""3"",
  ""Person 2 money"": ""4"",
  ""Person 3 money"": ""0""
}",1391,3,2,1,None,3,4,0
73,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 4,
""Person 2 money"": 3,
""Person 3 money"": 0
}",1376,3,1,3,2,0,0,7
74,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1370,1,2,3,None,2,2,3
75,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""None"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1370,3,2,1,None,3,4,0
76,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""3"",
""Person 3 money"": ""2""
}",1370,3,None,2,1,2,3,2
77,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1376,3,2,3,1,3,4,0
78,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""None"",
  ""Good C"": ""Person 2"",
  ""Good D"": ""Person 1"",
  ""Person 1 money"": ""0"",
  ""Person 2 money"": ""2"",
  ""Person 3 money"": ""5""
}",1391,3,None,2,1,0,2,5
79,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""Good D"": ""Person 1"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1370,3,None,2,1,3,4,0
80,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""None"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,3,2,1,None,2,5,0
81,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None"",
""Person 1 money"": ""3"",
""Person 2 money"": ""2"",
""Person 3 money"": ""2""
}",1370,3,None,1,2,4,3,0
82,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""None"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1370,3,2,1,None,3,4,0
83,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""None"",
  ""Good D"": ""Person 1"",
  ""Person 1 money"": ""4"",
  ""Person 2 money"": ""3"",
  ""Person 3 money"": ""0""
}",1391,3,2,None,1,4,3,0
84,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,3,None,2,1,2,5,0
85,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""None"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,3,2,1,None,2,5,0
86,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1370,3,None,2,1,0,1,6
87,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,3,None,1,2,2,3,2
88,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""None"",
""Person 1 money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1370,3,2,1,None,3,4,0
89,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""Person 1"",
  ""Good D"": ""None"",
  ""Person 1 money"": ""1"",
  ""Person 2 money"": ""6"",
  ""Person 3 money"": ""0""
}",1391,3,2,1,None,1,6,0
90,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,3,None,2,1,2,5,0
91,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""None"",
  ""Good D"": ""Person 1"",
  ""Person 1 money"": ""3"",
  ""Person 2 money"": ""4"",
  ""Person 3 money"": ""0""
}",1391,3,2,None,1,3,4,0
92,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,3,2,None,1,2,5,0
93,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1386,3,None,1,2,2,5,0
94,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": ""0"",
""Person 2 money"": ""2"",
""Person 3 money"": ""5""
}",1370,3,None,3,1,0,2,5
95,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""None"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,3,2,1,None,2,5,0
96,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""Person 1"",
  ""Good D"": ""None"",
  ""Person 1 money"": ""3"",
  ""Person 2 money"": ""4"",
  ""Person 3 money"": ""0""
}",1384,3,2,1,None,3,4,0
97,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""Person 1"",
  ""Good D"": ""None"",
  ""Person 1 money"": ""2"",
  ""Person 2 money"": ""5"",
  ""Person 3 money"": ""0""
}",1391,3,2,1,None,2,5,0
98,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1370,3,2,None,1,2,5,0
99,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": ""4"",
""Person 2 money"": ""3"",
""Person 3 money"": ""0""
}",1370,3,None,3,1,4,3,0
