,Text,Tokens,Good A,Good B,Good C,You money,Person 2 money,Person 3 money
13,"{
  ""You"": ""[Good A, 1]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 4]""
}",1087,2,You,3,2,3,4
14,"{
""You"": ""[Good A, 2]"",
""Person 2"": ""[Good B, 4]"",
""Person 3"": ""[Good C, 3]""
}",1079,3,2,You,3,4,2
15,"{
  ""You"": ""[(Good A), 3]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 3]""
}",1093,3,2,You,3,3,3
16,"{
  ""You"": ""[(Good A, Good C), 3]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good A), 3]"",
}",1097,You,2,You,3,3,3
17,"{
""You"": ""[Good A, 2]"",
""Person 2"": ""[Good B, 4]"",
""Person 3"": ""[Good C, 3]"",
}",1079,3,2,You,3,2,4
18,"{
""You"": ""[(Good A, Good C), 3]"",
""Person 2"": ""[(Good B), 3]"",
""Person 3"": ""[(Good A, Good C), 3]""
}",1099,3,2,3,3,3,3
19,"{
""You"": ""[Good A, 8]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 6]""
}",1079,3,2,You,6,3,0
20,"{
  ""You"": ""[Good A, Good C, 3]"",
  ""Person 2"": ""[Good B, 6]"",
  ""Person 3"": ""[Good B, Good C, 3]""
}",1099,You,2,3,3,6,0
21,"{
  ""You"": ""[Good A, 2]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 1]""
}",1087,3,2,You,4,1,4
22,"{
  ""You"": ""[Good A, 2]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 4]""
}",1087,3,2,You,3,2,4
23,"{
  ""You"": ""[Good A, 2]"",
  ""Person 2"": ""[Good C, 4]"",
  ""Person 3"": ""[Good B, 3]""
}",1087,You,3,2,2,4,3
24,"{
  ""You"": ""[Good A, 3]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 3]""
}",1087,3,2,You,3,3,3
25,"{
  ""You"": ""[(Good A), 4]"",
  ""Person 2"": ""[(Good B), 2]"",
  ""Person 3"": ""[(Good C), 3]""
}",1093,3,2,You,3,2,4
26,"{
  ""You"": ""[Good A, 3]"",
  ""Person 2"": ""[Good B, 4]"",
  ""Person 3"": ""[Good C, 2]""
}",1087,3,2,You,4,5,0
27,"{
""You"": ""[Good A, 5]"",
""Person 2"": ""[Good B, 4]"",
""Person 3"": ""[Good C, 0]""
}",1079,You,2,3,2,4,3
28,"{
  ""You"": ""[Good A, 5]"",
  ""Person 2"": ""[Good B, 4]"",
  ""Person 3"": ""[Good C, 4]""
}",1087,3,2,You,4,4,1
29,"{
""You"": ""[Good A, 5]"",
""Person 2"": ""[Good B, 4]"",
""Person 3"": ""[Good C, 5]""
}",1079,3,2,You,4,3,2
30,"{
""You"": ""[(Good A), 3]"",
""Person 2"": ""[(Good B), 3]"",
""Person 3"": ""[(Good C), 3]"",
}",1085,3,2,You,3,3,3
31,"{
""You"": ""[Good A, 3]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 3]"",
}
This allocation ensures that each person receives a good that they value highly (based on their individual values for the goods), and that each person also receives an equal amount of money, in this case 3 units each, in order to make the allocation fair.",1181,3,2,You,3,3,3
32,"{
  ""You"": ""[Good A, 2]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 4]""
}",1087,3,2,You,1,3,5
33,"{
  ""You"": ""[(Good A), 3]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 3]""
}",1100,You,2,3,3,3,3
34,"{
  ""You"": ""[Good A, 0]"",
  ""Person 2"": ""[Good B, 2]"",
  ""Person 3"": ""[Good C, 7]""
}",1087,3,2,You,2,2,5
35,"{
  ""You"": ""[Good A, Good B, 2 units of money]"",
  ""Person 2"": ""[Good C, 3 units of money]"",
  ""Person 3"": ""[Good B, 4 units of money]""
}",1111,You,3,2,2,3,4
36,"{
  ""You"": ""[Good A, 2]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 4]""
}",1087,You,2,3,2,3,4
37,"{
""You"": ""[Good A, $4]"",
""Person 2"": ""[Good B, Good C, $2]"",
""Person 3"": ""[Good A, Good C, $3]""
}",1091,3,2,You,$4,$3,$2
38,"{
  ""You"": ""[(Good A, Good C), 5]"",
  ""Person 2"": ""[(Good B), 2]"",
  ""Person 3"": ""[(Good C), 2]""
}",1097,2,None,You,5,2,2
39,"{
""You"": ""[Good A, 3]"",
""Person 2"": ""[Good B, 2]"",
""Person 3"": ""[Good C, 4]""
}",1079,3,2,You,3,2,4
40,"{
""You"": ""[Good A, 2]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 4]"",
}",1079,2,None,3,2,3,4
41,"{
""You"": ""[(Good A), 3]"",
""Person 2"": ""[(Good C), 4]"",
""Person 3"": ""[(Good B), 2]"",
}",1085,3,2,You,4,2,3
42,"{
""You"": ""[Good A, 1]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 5]"",
}",1079,3,2,You,2,3,4
43,"{
""You"": ""[Good A, 3]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 3]"",
}",1079,3,2,You,3,3,3
44,"{
  ""You"": ""[Good A, 0]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 6]""
}",1087,3,None,2,3,0,6
45,"{
""You"": ""[Good A, Good C, 2 units of money]"",
""Person 2"": ""[Good B, 3 units of money]"",
""Person 3"": ""[Good C, 4 units of money]""
}",1103,You,2,3,2,3,4
46,"{
  ""You"": ""[Good A, 3]"",
  ""Person 2"": ""[Good B, 4]"",
  ""Person 3"": ""[Good C, 2]""
}",1087,3,2,You,4,5,0
47,"{
  ""You"": ""[(Good A, Good C), 3]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good A, Good C), 3]"",
}",1114,3,2,3,3,3,3
48,"{
""You"": ""[Good A, 1]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 5]""
}",1079,2,3,You,4,3,2
49,"{
""You"": ""[Good A, 4]"",
""Person 2"": ""[Good B, 4]"",
""Person 3"": ""[Good C, 5]""
}",1079,3,2,You,5,4,0
50,"{
""You"": ""[Good A, 5]"",
""Person 2"": ""[Good B, 4]"",
""Person 3"": ""[Good C, 6]""
}",1079,3,2,You,5,4,0
51,"{
""You"": ""[Good A, 1]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 4]""
}",1079,3,2,You,3,3,3
52,"{
""You"": ""[Good A, 2]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 4]""
}",1079,3,2,You,2,3,4
53,"{
  ""You"": ""[Good A, Good C, 2]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good A, 2, Good C, 2]""
}",1112,You,2,3,2,3,2
54,"{
""You"": ""[Good A, 6]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 9]""
}",1079,3,2,You,6,3,0
55,"{
  ""You"": ""[(Good A, Good C), 3]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good A, Good C), 3]""
}",1105,3,2,You,3,3,3
56,"{
""You"": ""[Good A, 3]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 3]"",
}",1079,You,2,3,3,3,3
57,"{
  ""You"": ""[Good A, 2]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 4]""
}",1087,2,You,3,2,3,4
58,"{
""You"": ""[Good A, 3]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 3]"",
}",1079,2,You,3,3,3,3
59,"{
""You"": ""[Good A, 9]"",
""Person 2"": ""[Good B, 4]"",
""Person 3"": ""[Good C, 0]""
}",1079,You,2,3,0,4,0
60,"{
  ""You"": ""[Good A, Good C], 3"",
  ""Person 2"": ""[Good B], 3"",
  ""Person 3"": ""[Good A, Good C], 3""
}",1099,3,2,You,3,3,3
61,"{
""You"": ""[Good C, 3]"",
""Person 2"": ""[Good A, 4.5]"",
""Person 3"": ""[Good B, 4.5]""
}",1089,2,None,You,3,4.5,1.5
62,"{
  ""You"": ""[Good A, 5]"",
  ""Person 2"": ""[Good B, 4]"",
  ""Person 3"": ""[Good C, 5]""
}",1085,None,2,You,5,4,0
63,"{
  ""You"": ""[(Good A, Good C), 4]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good A, Good C), 2]""
}",1105,2,3,You,4,3,2
64,"{
  ""You"": ""[(Good A, Good C), 3]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 3]"",
}",1099,3,2,You,3,3,3
65,"{
  ""You"": ""[Good A, 6]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 3]""
}",1087,You,2,3,6,3,0
66,"{
  ""You"": ""[Good A, 3]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 3]""
}",1087,3,2,You,3,3,3
67,"{
  ""You"": ""[Good A, 2]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 4]""
}",1087,3,2,You,2,3,4
68,"{
  ""You"": ""[Good A, 2]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 4]""
}",1094,3,2,You,3,4,2
69,"{
  ""You"": ""[Good A, 3]"",
  ""Person 2"": ""[Good B, 6]"",
  ""Person 3"": ""[Good C, 0]""
}",1087,3,2,You,3,3,3
70,"{
  ""You"": ""[Good A, 3]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 3]""
}",1087,3,2,You,3,3,3
71,"{
""You"": ""[Good A, 9]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 6]""
}",1079,2,You,3,3,6,0
72,"{
  ""You"": ""[Good A, 2]"",
  ""Person 2"": ""[Good B, 4]"",
  ""Person 3"": ""[Good C, 3]""
}",1087,3,2,You,3,4,2
73,"{
""You"": ""[(Good A), 3]"",
""Person 2"": ""[(Good B, Good C), 3]"",
""Person 3"": ""[(Good A), 3]"",
}",1091,3,2,None,3,6,0
74,"{
""You"": ""[Good A, 3]"",
""Person 2"": ""[Good B, 5]"",
""Person 3"": ""[Good C, 4]""
}",1079,You,2,3,3,5,4
75,"{
""You"": ""[Good A, 2]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 4]"",
}",1079,3,2,You,3,2,4
76,"{
  ""You"": ""[Good A, 0]"",
  ""Person 2"": ""[Good B, 9]"",
  ""Person 3"": ""[Good C, 0]""
}",1087,3,2,You,0,9,0
77,"{
  ""You"": ""[Good A, 3]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 3]""
}",1094,3,2,You,3,3,3
78,"{
  ""You"": ""[Good A, 3]"",
  ""Person 2"": ""[Good B, 2]"",
  ""Person 3"": ""[Good C, 4]""
}",1087,3,2,You,3,2,4
79,"{
  ""You"": ""[Good A, 3]"",
  ""Person 2"": ""[Good C, 3]"",
  ""Person 3"": ""[Good B, 3]""
}",1087,You,3,2,3,3,3
80,"{
""You"": ""[Good A, 5]"",
""Person 2"": ""[Good C, 2]"",
""Person 3"": ""[Good B, 4]""
}",1079,3,2,You,5,2,4
81,"{
""You"": ""[Good A, 1]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 4]""
}",1079,3,None,2,4,3,2
82,"{
""You"": ""[Good A, 1]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 5]""
}",1079,3,2,You,5,3,1
83,"{
  ""You"": ""[(Good A, Good C), 3]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good A, Good C), 3]""
}",1105,You,2,3,3,3,3
84,"{
  ""You"": ""[Good A, 2]"",
  ""Person 2"": ""[Good C, 3]"",
  ""Person 3"": ""[Good B, 4]""
}",1095,You,3,2,1,4,4
85,"{
""You"": ""[Good A, 3]"",
""Person 2"": ""[Good B, 4]"",
""Person 3"": ""[Good C, 2]""
}",1079,3,2,You,4,2,3
86,"{
  ""You"": ""[Good A, 3]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 3]""
}",1087,3,2,You,3,3,3
87,"{
""You"": ""[Good A, 7]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 4]""
}",1077,2,None,You,5,3,1
88,"{
""You"": ""[Good A, 2]"",
""Person 2"": ""[Good C, 3]"",
""Person 3"": ""[Good B, 4]""
}",1079,3,2,You,3,3,3
89,"{
""You"": ""[Good A, 3]"",
""Person 2"": ""[Good C, 6]"",
""Person 3"": ""[Good B, 3]""
}",1079,3,None,2,6,3,None
90,"{
  ""You"": ""[Good A, 2]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 4]""
}",1087,2,3,You,3,4,2
91,"{
  ""You"": ""[Good A, 2]"",
  ""Person 2"": ""[Good B, 5]"",
  ""Person 3"": ""[Good C, 2]""
}",1087,2,3,You,3,6,0
92,"{
  ""You"": ""[Good A, 2]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 4]""
}",1087,3,2,You,1,3,5
93,"{
  ""You"": ""[Good A, 4]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 2]""
}",1094,You,2,3,1,4,4
94,"{
""You"": ""[Good A, 5]"",
""Person 2"": ""[Good B, 4]"",
""Person 3"": ""[Good C, 9]""
}",1079,3,2,You,5,4,0
95,"{
""You"": ""[Good A, 6]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 9]""
}",1079,3,2,You,6,3,0
96,"{
  ""You"": ""[Good A, 0]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 6]""
}",1094,None,2,3,0,3,6
97,"{
  ""You"": ""[Good A], 3"",
  ""Person 2"": ""[Good B, Good C], 3"",
  ""Person 3"": ""[Good A], 3""
}",1093,3,2,You,3,3,3
98,"{
""You"": ""[Good A, 3]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 3]""
}",1079,3,2,You,3,3,3
99,"{
""You"": ""[Good A, 3]"",
""Person 2"": ""[Good C, 6]"",
""Person 3"": ""[Good B, 3]""
}",1079,3,None,2,6,0,3
