,Text,Tokens,Good A,Good B,Good C,You money,Person 2 money,Person 3 money
27,"{
""Good A"": ""You"",
""Good B"": ""Person 3"",
""Good C"": ""Person 2"",
""You money"": ""2"",
""Person 2 money"": ""4"",
""Person 3 money"": ""3""
}",1237,You,3,2,2,4,3
28,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""3"",
""Person 3 money"": ""3""
}",1237,3,2,You,3,3,3
29,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""2"",
""Person 2 money"": ""3"",
""Person 3 money"": ""4""
}",1237,3,None,2,2,0,7
30,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,3,2,You,3,6,0
31,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""You"",
  ""You money"": ""3"",
  ""Person 2 money"": ""5"",
  ""Person 3 money"": ""1""
}",1258,3,2,You,3,5,1
32,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""4"",
""Person 2 money"": ""3"",
""Person 3 money"": ""2""
}",1237,3,2,You,4,3,2
33,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,3,2,You,3,6,0
34,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""You money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""2""
}",1237,3,None,2,3,4,2
35,"{
""Good A"": ""Person 2"",
""Good B"": ""You"",
""Good C"": ""Person 3"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,2,You,3,3,6,0
36,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""You money"": ""3"",
""Person 2 money"": ""2"",
""Person 3 money"": ""4""
}",1237,3,None,2,3,2,4
37,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""4"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1237,2,3,You,2,1,6
38,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""3"",
""Person 3 money"": ""3""
}",1237,3,2,You,3,3,3
39,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""4"",
""Person 2 money"": ""3"",
""Person 3 money"": ""2""
}",1237,3,2,You,4,3,2
40,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""4"",
""Person 2 money"": ""3"",
""Person 3 money"": ""2""
}",1237,3,2,You,4,3,2
41,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""2"",
""Person 2 money"": ""5"",
""Person 3 money"": ""2""
}",1237,3,2,You,2,5,2
42,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""You money"": ""5"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1237,3,None,2,5,4,0
43,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,3,2,You,3,6,0
44,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""2"",
""Person 2 money"": ""4"",
""Person 3 money"": ""3""
}",1237,3,2,You,2,4,3
45,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""2"",
""Person 2 money"": ""3"",
""Person 3 money"": ""4""
}",1237,2,3,None,2,4,3
46,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,3,None,2,3,0,6
47,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,3,2,You,3,6,0
48,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,3,2,You,3,6,0
49,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""2""
}",1237,3,2,You,3,4,2
50,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,3,2,You,3,6,0
51,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""4"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1237,3,2,You,4,5,0
52,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""6"",
""Person 2 money"": ""0"",
""Person 3 money"": ""3""
}",1237,3,2,You,6,0,3
53,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""You"",
""You money"": ""5"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0"",
}",1235,You,None,2,4,5,0
54,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,3,2,You,3,6,0
55,"{
""Good A"": ""Person 2"",
""Good B"": ""None"",
""Good C"": ""You"",
""You money"": ""4"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1231,2,None,You,4,5,0
56,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,3,2,You,3,6,0
57,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1244,3,2,You,3,6,0
58,"{
""Good A"": ""Person 2"",
""Good B"": ""None"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1233,You,3,2,6,0,3
59,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,3,2,You,3,6,0
60,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""You"",
  ""You money"": ""3"",
  ""Person 2 money"": ""6"",
  ""Person 3 money"": ""0""
}",1258,3,2,You,3,6,0
61,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": ""4"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1237,You,2,3,4,5,0
62,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""0"",
""Person 3 money"": ""6""
}",1237,3,2,You,3,0,6
63,"{
""Good A"": ""Person 2"",
""Good B"": ""None"",
""Good C"": ""You"",
""You money"": ""4"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1231,2,None,You,4,5,0
64,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,2,3,You,0,6,3
65,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""You money"": ""4"",
""Person 2 money"": ""3"",
""Person 3 money"": ""2""
}",1237,2,None,3,2,3,4
66,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""2""
}",1237,2,3,None,2,4,3
67,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""You money"": ""4"",
""Person 2 money"": ""1"",
""Person 3 money"": ""4""
}",1237,3,None,2,4,1,4
68,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,3,2,You,3,6,0
69,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""You money"": ""3"",
""Person 2 money"": ""2"",
""Person 3 money"": ""4""
}",1237,3,None,2,3,2,4
70,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""4"",
""Person 2 money"": ""3"",
""Person 3 money"": ""2"",
}",1237,3,2,You,4,3,2
71,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""3"",
""Person 3 money"": ""3""
}",1237,3,2,You,3,3,3
72,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""2"",
""Person 3 money"": ""4"",
}",1237,3,2,You,3,2,4
73,"{
  ""Good A"": ""Person 3"",
  ""Good B"": ""None"",
  ""Good C"": ""Person 2"",
  ""You money"": ""3"",
  ""Person 2 money"": ""4"",
  ""Person 3 money"": ""2""
}",1258,3,None,2,3,4,2
74,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""5"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1237,3,2,You,5,4,0
75,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,2,None,3,3,6,0
76,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""0"",
""Person 3 money"": ""6""
}",1237,3,2,You,3,0,6
77,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""You money"": ""4"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1237,3,None,2,4,5,0
78,"{
""Good A"": ""Person 2"",
""Good B"": ""You"",
""Good C"": ""Person 3"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,2,You,3,3,6,0
79,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""4"",
""Person 2 money"": ""0"",
""Person 3 money"": ""5""
}",1237,3,2,You,4,0,5
80,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""You"",
""You money"": ""4"",
""Person 2 money"": ""2"",
""Person 3 money"": ""3""
}",1237,2,3,You,4,2,3
81,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": ""3"",
""Person 2 money"": ""0"",
""Person 3 money"": ""6""
}",1237,3,2,You,0,3,6
82,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,3,2,You,3,6,0
83,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""You money"": ""5"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0"",
}",1237,3,None,2,5,4,0
84,"{
""Good A"": ""Person 2"",
""Good B"": ""None"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1233,2,3,You,0,6,3
85,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""4"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1237,3,2,You,4,5,0
86,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""3"",
""Person 3 money"": ""3""
}",1237,3,2,You,3,3,3
87,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""1"",
""Person 2 money"": ""4"",
""Person 3 money"": ""4""
}",1237,3,2,You,1,4,4
88,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,3,2,You,3,6,0
89,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,3,2,You,3,6,0
90,"{
""Good A"": ""Person 2"",
""Good B"": ""None"",
""Good C"": ""You"",
""You money"": ""4"",
""Person 2 money"": ""5"",
""Person 3 money"": ""0""
}",1231,2,None,You,4,5,0
91,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""You money"": ""4"",
""Person 2 money"": ""1"",
""Person 3 money"": ""4""
}",1237,3,None,2,4,1,4
92,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0"",
}",1237,2,3,You,3,6,0
93,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""2"",
""Person 2 money"": ""3"",
""Person 3 money"": ""4""
}",1237,3,2,You,2,3,4
94,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1244,3,None,2,3,0,6
95,"{
  ""Good A"": ""Person 2"",
  ""Good B"": ""None"",
  ""Good C"": ""You"",
  ""You money"": ""4"",
  ""Person 2 money"": ""5"",
  ""Person 3 money"": ""0""
}",1254,You,2,3,0,4,5
96,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,3,None,2,3,6,0
97,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": ""3"",
""Person 2 money"": ""4"",
""Person 3 money"": ""2""
}",1237,3,2,You,3,4,2
98,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""You"",
""You money"": ""5"",
""Person 2 money"": ""4"",
""Person 3 money"": ""0""
}",1237,2,3,You,5,4,0
99,"{
""Good A"": ""Person 3"",
""Good B"": ""None"",
""Good C"": ""Person 2"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}",1237,3,None,2,3,6,0
