,Text,Tokens,Good A,Good B,Good C,You money,Person 2 money,Person 3 money
19,"{
""You"": ""[(Good A, Good C), 2]"",
""Person 2"": ""[(Good B), 3]"",
""Person 3"": ""[(Good A, Good B), 4]"",
}",1125,3,2,You,2,3,4
20,"{
""You"": ""[Good A, 3]"",
""Person 2"": ""[Good B, 4]"",
""Person 3"": ""[Good C, 2]""
}",1107,2,You,3,3,4,2
21,"{
""You"": ""[Good A, 0]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 6]""
}",1107,3,2,You,3,0,6
22,"{
  ""You"": ""[(Good A), 1]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C, 2]""
}",1121,You,2,3,1,3,5
23,"{
""You"": ""[(Good A, Good C), 3]"",
""Person 2"": ""[(Good B), 6]"",
""Person 3"": ""[(Good A, Good C), 0]"",
}",1127,2,2,3,3,6,0
24,"{
  ""You"": ""[Good A, 2]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 4]""
}",1115,3,2,You,1,4,4
25,"{
  ""You"": ""[(Good A, Good C), 3]"",
  ""Person 2"": ""[(Good B), 6]"",
  ""Person 3"": ""[(Good C), 0]""
}",1125,You,3,None,3,6,0
26,"{
""You"": ""[Good A, 3]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 3]"",
}",1107,You,2,3,3,3,3
27,"{
  ""You"": ""[(Good A, Good C), 3]"",
  ""Person 2"": ""[(Good B), 2]"",
  ""Person 3"": ""[(Good A, Good C), 4]"",
}",1133,3,2,You,3,2,4
28,"{
  ""You"": ""[(Good A, Good C), 2]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good A, Good C), 4]""
}",1133,3,None,3,2,3,4
29,"{
  ""You"": ""[(Good A), 2]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 4]""
}",1121,3,2,You,3,3,3
30,"{
""You"": ""[(Good A), 3]"",
""Person 2"": ""[(Good B), 3]"",
""Person 3"": ""[(Good C), 3]"",
}",1113,3,2,You,3,3,3
31,"{
  ""You"": ""[(Good A, Good C), 3]"",
  ""Person 2"": ""[(Good B), 6]"",
  ""Person 3"": ""[(Good B, Good C), 0]""
}",1133,2,2,You,3,6,0
32,"{
  ""You"": ""[Good A, Good C, 2]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good A, Good C, 4]""
}",1134,3,2,You,2,3,4
33,"{
  ""You"": ""[(Good A, Good C), 3]"",
  ""Person 2"": ""[(Good B), 6]"",
  ""Person 3"": ""[(Good C), 0]""
}",1127,3,None,2,3,6,0
34,"{
  ""You"": ""[(Good A), 0]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 6]""
}",1121,3,2,You,3,3,3
35,"{
  ""You"": ""[(Good A, Good C), 2]"",
  ""Person 2"": ""[(Good B), 2]"",
  ""Person 3"": ""[(Good A, Good C), 5]""
}",1133,3,2,You,2,2,5
36,"{
""You"": ""[Good A, 6]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 3]""
}",1107,3,2,You,3,3,3
37,"{
  ""You"": ""[(Good A), 2]"",
  ""Person 2"": ""[(Good B), 4]"",
  ""Person 3"": ""[(Good C), 3]""
}",1121,3,2,You,3,2,4
38,"{
  ""You"": ""[(Good A), 0]"",
  ""Person 2"": ""[(Good B), 4]"",
  ""Person 3"": ""[(Good C), 5]""
}",1121,None,2,3,0,4,5
39,"{
  ""You"": ""[Good A, Good C, 3]"",
  ""Person 2"": ""[Good B, 6]"",
  ""Person 3"": ""[Good B, Good C, 3]""
}",1127,You,2,3,3,6,0
40,"{
""You"": ""[Good A, 2]"",
""Person 2"": ""[Good B, Good C, 3]"",
""Person 3"": ""[Good A, Good C, 4]""
}",1119,3,2,None,6,3,0
41,"{
  ""You"": ""[(Good A, Good C), 3]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good A, Good C), 3]"",
}",1133,3,2,You,3,3,3
42,"{
""You"": ""[(Good A), 2]"",
""Person 2"": ""[(Good C), 7]"",
""Person 3"": ""[(Good B), 6]"",
}",1113,3,None,2,2,7,0
43,"{
  ""You"": ""[Good A, 6]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 0]""
}",1115,You,2,3,6,3,0
44,"{
  ""You"": ""[Good C, 1]"",
  ""Person 2"": ""[Good A, 2]"",
  ""Person 3"": ""[Good B, 3]""
}",1115,3,2,You,3,4,2
45,"{
  ""You"": ""[(Good A), 3]"",
  ""Person 2"": ""[(Good C), 3]"",
  ""Person 3"": ""[(Good B), 3]"",
}",1121,You,3,2,0,3,6
46,"{
""You"": ""[(Good A, Good C), 3]"",
""Person 2"": ""[(Good B), 3]"",
""Person 3"": ""[(Good A), 3]"",
}",1119,3,2,You,3,3,3
47,"{
""You"": ""[Good A, 1]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 5]"",
}",1107,3,2,You,2,3,4
48,"{
""You"": ""[Good A], 3"",
""Person 2"": ""[Good B], 3"",
""Person 3"": ""[Good C], 3"",
}",1107,3,2,You,3,3,3
49,"{
  ""You"": ""[(Good A), 3]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C, Good C), 3]""
}",1127,3,2,You,3,3,3
50,"{
  ""You"": ""[(Good A, Good C), 3]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 3]"",
}",1127,3,2,You,3,3,3
51,"{
  ""You"": ""[(Good A), 4]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 2]""
}",1119,2,None,You,5,4,0
52,"{
  ""You"": ""[(Good A), 4]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 2]"",
}",1121,3,2,You,4,3,2
53,"{
  ""You"": ""[(Good A), 3]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 3]""
}",1121,3,2,You,3,3,3
54,"{
  ""You"": ""[(Good A), 5]"",
  ""Person 2"": ""[(Good B), 2]"",
  ""Person 3"": ""[(Good C), 2]""
}",1121,3,2,You,2,2,5
55,"{
  ""You"": ""[(Good A, Good C), 3]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good A, Good C), 3]""
}",1133,3,2,You,3,3,3
56,"{
  ""You"": ""[(Good A), 3]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 3]""
}",1121,3,2,You,3,3,3
57,"{
""You"": ""[(Good A), 2]"",
""Person 2"": ""[(Good B), 3]"",
""Person 3"": ""[(Good C), 4]"",
}",1113,2,3,You,5,2,2
58,"{
  ""You"": ""[(Good A, Good C), 3]"",
  ""Person 2"": ""[(Good B), 6]"",
  ""Person 3"": ""[(Good C), 0]""
}",1134,3,2,You,3,6,0
59,"{
""You"": ""[Good A, 2]"",
""Person 2"": ""[Good B, 4]"",
""Person 3"": ""[Good C, 3]"",
}",1107,3,2,You,3,2,4
60,"{
""You"": ""[(Good A, Good C), 3]"",
""Person 2"": ""[(Good B), 3]"",
""Person 3"": ""[(Good B), 3]"",
}",1119,2,2,You,3,6,0
61,"{
  ""You"": ""[(Good A), 2]"",
  ""Person 2"": ""[(Good B), 4.5]"",
  ""Person 3"": ""[(Good C), 2.5]""
}",1133,3,2,You,2,4.5,2.5
62,"{
""You"": ""[(Good A), 3]"",
""Person 2"": ""[(Good B, Good C), 3]"",
""Person 3"": ""[(), 3]"",
}",1113,3,2,You,3,3,3
63,"{
  ""You"": ""[(Good A, Good C), 5]"",
  ""Person 2"": ""[(Good B), 2]"",
  ""Person 3"": ""[(Good A, Good C), 2]"",
}",1133,You,2,3,5,2,2
64,"{
  ""You"": ""[Good A, 4]"",
  ""Person 2"": ""[Good B, 5]"",
  ""Person 3"": ""[Good C, 5]""
}",1115,3,2,You,1,5,3
65,"{
""You"": ""[Good A, 1]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 5]""
}",1107,3,2,You,4,3,2
66,"{
""You"": ""[(Good A), 4]"",
""Person 2"": ""[(Good B), 3]"",
""Person 3"": ""[(Good C), 2]"",
}",1113,3,2,You,3,2,4
67,"{
  ""You"": ""[(Good A), 0]"",
  ""Person 2"": ""[(Good B), 4]"",
  ""Person 3"": ""[(Good A, Good C), 5]""
}",1127,None,2,3,0,4,5
68,"{
  ""You"": ""[(Good A), 5]"",
  ""Person 2"": ""[(Good B, Good C), 2]"",
  ""Person 3"": ""[(Good A, Good C), 2]""
}",1140,You,2,2,5,2,2
69,"{
""You"": ""[(Good A), 0]"",
""Person 2"": ""[(Good B), 3]"",
""Person 3"": ""[(Good C), 6]""
}",1113,3,2,You,3,0,6
70,"{
  ""You"": ""[Good A, 0]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 6]""
}",1115,2,3,You,0,2,7
71,"{
""You"": ""[Good A, 1]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 5]""
}",1107,3,2,You,3,3,3
72,"{
  ""You"": ""[(Good A), 1]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 5]"",
}",1121,3,2,You,4,3,2
73,"{
  ""You"": ""[(Good A, Good C), 4]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good A, Good C), 2]""
}",1140,You,2,3,4,3,2
74,"{
  ""You"": ""[(Good A), 2]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 4]""
}",1121,3,2,You,3,4,2
75,"{
""You"": ""[Good A, 1]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 3]""
}",1107,3,2,You,4,5,0
76,"{
  ""You"": ""[(Good A), 1]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 5]""
}",1121,3,2,You,2,4,3
77,"{
  ""You"": ""[Good A, 1]"",
  ""Person 2"": ""[Good C, 4]"",
  ""Person 3"": ""[Good B, 2]""
}",1115,You,3,2,1,4,2
78,"{
  ""You"": ""[(Good A), 3]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 3]""
}",1128,3,2,You,3,6,0
79,"{
  ""You"": ""[Good A, 3]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 3]""
}",1115,3,None,2,3,3,3
80,"{
""You"": ""[(Good A), 0]"",
""Person 2"": ""[(Good B), 3]"",
""Person 3"": ""[(Good C), 6]"",
}",1113,3,2,You,3,0,6
81,"{
""You"": ""[Good A, 3]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 3]"",
}",1107,3,2,You,3,3,3
82,"{
  ""You"": ""[(Good A), 2]"",
  ""Person 2"": ""[(Good B), 4]"",
  ""Person 3"": ""[(Good C), 3]"",
}",1121,You,2,3,2,4,3
83,"{
  ""You"": ""[(Good A), 3]"",
  ""Person 2"": ""[(Good C), 3]"",
  ""Person 3"": ""[(Good B), 3]""
}",1121,3,2,You,3,3,3
84,"{
""You"": ""[Good A, 3]"",
""Person 2"": ""[Good B, 6]"",
""Person 3"": ""[Good C, 5]""
}",1107,3,None,2,3,6,5
85,"{
  ""You"": ""[(Good A), 3]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 3]""
}",1121,3,2,You,3,3,3
86,"{
  ""You"": ""[(Good A, Good C), 4]"",
  ""Person 2"": ""[(Good B), 5]"",
  ""Person 3"": ""[(Good B, Good C), 0]""
}",1133,2,3,You,4,5,0
87,"{
  ""You"": ""[Good A, 2]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 4]""
}",1115,3,2,You,3,2,4
88,"{
  ""You"": ""[(Good A), 3]"",
  ""Person 2"": ""[(Good B), 2]"",
  ""Person 3"": ""[(Good C), 4]""
}",1121,3,None,2,3,2,4
89,"{
  ""You"": ""[(Good A), 3]"",
  ""Person 2"": ""[(Good B), 4]"",
  ""Person 3"": ""[(Good C), 2]""
}",1121,3,2,You,3,4,2
90,"{
  ""You"": ""[(Good A, Good C), 6]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 3]""
}",1127,2,2,You,6,3,0
91,"{
""You"": ""[Good A, 4]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 4]""
}",1105,2,None,You,5,4,0
92,"{
  ""You"": ""[Good A, 6]"",
  ""Person 2"": ""[Good B, 3]"",
  ""Person 3"": ""[Good C, 6]""
}",1115,You,2,3,6,3,0
93,"{
  ""You"": ""[(Good A), 3]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 3]""
}",1121,3,2,You,3,3,3
94,"{
""You"": ""[Good A, 2]"",
""Person 2"": ""[Good B, 3]"",
""Person 3"": ""[Good C, 4]"",
}",1107,3,2,You,1,5,3
95,"{
""You"": ""[(Good A, Good C), 3]"",
""Person 2"": ""[(Good B), 3]"",
""Person 3"": ""[(Good A, Good B), 3]"",
}",1123,3,None,You,3,3,3
96,"{
""You"": ""[(Good A), 0]"",
""Person 2"": ""[(Good B), 2]"",
""Person 3"": ""[(Good C), 7]""
}",1113,3,2,You,0,2,7
97,"{
""You"": ""[Good A, 1]"",
""Person 2"": ""[Good B, 4]"",
""Person 3"": ""[Good C, 4]""
}",1107,3,2,You,4,5,0
98,"{
  ""You"": ""[(Good A), 3]"",
  ""Person 2"": ""[(Good C), 2]"",
  ""Person 3"": ""[(Good B), 4]""
}",1121,3,None,2,3,2,4
99,"{
  ""You"": ""[(Good A), 2]"",
  ""Person 2"": ""[(Good B), 3]"",
  ""Person 3"": ""[(Good C), 4]""
}",1128,3,2,You,2,3,4
