,Text,Tokens,Good A,Good B,Person 1 money,Person 2 money
16,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,10,40
17,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,20,30
18,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,20,30
19,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,0,50
20,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,10,40
21,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,0,50
22,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 10
}",0,1,2,20,10
23,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,20,30
24,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,10,40
25,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Person 1 money"": 50,
""Person 2 money"": 0
}",0,1,2,20,30
26,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
27,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,2,1,30,20
28,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,2,1,30,20
29,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 30,
""Person 2 money"": 20
}",0,1,2,20,30
30,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
31,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": ""0"",
""Person 2 money"": ""50""
}",0,1,2,0,50
32,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
33,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,10,40
34,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": ""10"",
""Person 2 money"": ""40""
}",0,1,2,10,40
35,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,2,1,20,30
36,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": ""20"",
""Person 2 money"": ""30""
}",0,1,2,10,40
37,"``` JSON
{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}
```",0,1,2,10,40
38,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 30
}",0,1,2,10,20
39,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,0,50
40,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
41,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 30,
""Person 2 money"": 20
}",0,1,2,0,50
42,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,10,40
43,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,10,40
44,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,20,30
45,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,10,40
46,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,20,30
47,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,10,40
48,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
49,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,0,50
50,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,2,2,50,0
51,"{
  ""Good A"": ""Person 1"",
  ""Good B"": ""Person 2"",
  ""Person 1 money"": 0,
  ""Person 2 money"": 50
}",0,1,2,0,50
52,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,30,20
53,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,20,30
54,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,2,1,30,20
55,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,0,50
56,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,20,30
57,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,2,1,30,20
58,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
59,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 30,
""Person 2 money"": 20
}",0,1,2,30,20
60,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,0,50
61,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 40,
""Person 2 money"": 10
}",0,1,2,30,20
62,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,2,1,30,20
63,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,10,40
64,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 40,
""Person 2 money"": 0
}",0,1,2,10,40
65,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,10,40
66,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 30,
""Person 2 money"": 20
}",0,1,2,30,20
67,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 40,
""Person 2 money"": 10
}",0,1,2,0,50
68,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,20,30
69,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,20,30
70,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": ""20"",
""Person 2 money"": ""30""
}",0,1,2,10,40
71,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 40,
""Person 2 money"": 10
}",0,1,2,10,40
72,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,20,30
73,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,30,20
74,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,20,30
75,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,20,30
76,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": ""0"",
""Person 2 money"": ""50""
}",0,1,2,10,40
77,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": ""30"",
""Person 2 money"": ""20""
}",0,1,2,10,40
78,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,2,1,30,20
79,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
80,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 20
}",0,1,2,10,20
81,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
82,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 25,
""Person 2 money"": 25
}",0,1,2,10,40
83,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
84,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 30,
""Person 2 money"": 20
}",0,1,2,30,20
85,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
86,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,30,20
87,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,10,40
88,"```JSON
{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}
```",0,1,2,10,40
89,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,0,50
90,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
91,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 0
}",0,1,2,20,0
92,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,0,50
93,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
94,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,10,40
95,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 10
}",0,1,2,10,20
96,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,2,1,25,25
97,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
98,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,25,25
99,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,0,50
