,Text,Good A,Good B,Good C,You money,Person 2 money,Person 3 money
67,"{
""You"": ""[Good A, $4]"",
""Person 2"": ""[Good B, $3]"",
""Person 3"": ""[Good C, $2]""
}",You,2,3,4,3,2
68,"{
""You"": [""Good A"", 5],
""Person 2"": [""Good C"", ""Good B"", 2],
""Person 3"": [""4""]
}",You,2,2,5,2,4
69,"{
""You"": [""Good A"", ""2""],
""Person 2"": [""Good B"", ""3""],
""Person 3"": [""Good C"", ""4""]
}",You,2,3,2,3,4
70,"{
""You"": [""Good A"", ""3""],
""Person 2"": [""Good C"", ""6""],
""Person 3"": [""Good B"", ""0""]
}",You,3,2,3,6,0
71,"{
  ""You"": [""Good A""],
  ""Person 2"": [""Good B"", ""9""],
  ""Person 3"": [""Good C"", ""4""]
}",You,2,3,0,9,4
72,"{
""You"": [""Good A"", 4],
""Person 2"": [""Good B"", 5],
""Person 3"": [""Good C"", 0]
}",You,2,None,4,5,0
73,"{
""You"": [""Good A"", ""1""],
""Person 2"": [""Good B"", ""4""],
""Person 3"": [""Good C"", ""4""]
}",You,2,3,1,4,4
74,"{
""You"": [""Good A"", ""2""],
""Person 2"": [""Good B"", ""7""],
""Person 3"": [""Good C"", ""0""]
}",You,2,3,2,7,0
75,"{
""You"": [""Good A"", ""6""],
""Person 2"": [""Good B"", ""3""],
""Person 3"": [""Good C"", ""0""]
}",You,2,3,6,3,0
76,"{
""You"": [""Good A"", 4],
""Person 2"": [""Good B"", 5],
""Person 3"": [""Good C"", 0]
}",You,2,3,4,5,0
77,"{
""You"": [""Good A"", ""4""],
""Person 2"": [""Good B"", ""5""],
""Person 3"": [""Good C"", ""0""]
}",You,2,3,4,5,0
78,"{
""You"": [""Good A"", ""4""],
""Person 2"": [""Good B"", ""2""],
""Person 3"": [""Good C"", ""3""]
}",You,2,3,4,2,3
79,"{
""You"": [""Good A"", 9], 
""Person 2"": [""Good B"", 0], 
""Person 3"": [""Good C"", 0]
}",You,2,3,9,0,0
80,"{
""You"": [""Good A"", 3],
""Person 2"": [""Good B"", 3],
""Person 3"": [""Good C"", 3]
}",You,2,3,3,3,3
81,"{
""You"": [""Good A"", 1],
""Person 2"": [""Good B"", 5],
""Person 3"": [""Good C"", 3]
}",You,2,3,1,5,3
82,"{
""You"": [""Good A"", 9],
""Person 2"": [""Good B""],
""Person 3"": [""Good C""]
}",You,2,3,9,0,0
83,"{
""You"": [""Good A"", ""4""],
""Person 2"": [""Good B"", ""5""],
""Person 3"": [""Good C"", ""0""]
}",You,2,3,4,5,0
84,"{
""You"": [""Good A"", 4],
""Person 2"": [""Good B"", 5],
""Person 3"": [""Good C"", 0]
}",You,2,3,4,5,0
85,"{
""You"": [""Good A"", 2],
""Person 2"": [""Good B"", 4],
""Person 3"": [""Good C"", 3]
}",You,2,3,2,4,3
86,"{
""You"": [""Good A"",  2],
""Person 2"": [""Good B"", 1],
""Person 3"": [""Good C"", 6]
}",You,2,3,2,1,6
87,"{
""You"": [""Good C"", ""0""],
""Person 2"": [""Good A"", ""1""],
""Person 3"": [""Good B"", ""8""]
}",2,3,You,0,1,8
88,"{
""You"": [""Good A"", ""9""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""0"", ""0""]
}",You,2,2,9,0,0
89,"{
""You"": [""Good A"", ""4""],
""Person 2"": [""Good B"", ""3""],
""Person 3"": [""Good C"", ""2""]
}",You,2,3,4,3,2
90,"{
""You"": [""Good A"", ""6""],
""Person 2"": [""Good B"", ""3""],
""Person 3"": [""Good C"", ""0""]
}",You,2,3,6,3,0
91,"{
""You"": [""Good A"", ""2""],
""Person 2"": [""Good B"", ""Good C"", ""7""],
""Person 3"": [""3""]
}",You,2,2,2,7,0
92,"{
""You"": [""Good A"", 4],
""Person 2"": [""Good B"", 5],
""Person 3"": [""Good C"", 0]
}",You,2,None,4,5,0
93,"{
""You"": [""Good C"", ""0 units of money""],
""Person 2"": [""Good B"", ""4 units of money""],
""Person 3"": [""Good A"", ""5 units of money""]
}",3,2,You,0 units of money,4 units of money,5 units of money
94,"{
""You"": [""Good A"", 3],
""Person 2"": [""Good B"", 6],
""Person 3"": [""Good C"", 0]
}",You,2,3,3,6,0
95,"{
""You"": ""[Good A, 3]"",
""Person 2"": ""[Good B, 6]"",
""Person 3"": ""[Good C, 0]""
}",You,2,3,3,6,0
96,"{
""You"": [""Good C"", ""2""],
""Person 2"": [""Good A"", ""2""],
""Person 3"": [""Good B"", ""5""]
}",2,3,You,2,2,5
97,"{
""You"": [""Good A"", ""4 units of money""],
""Person 2"": [""Good B"",""Good C"", ""3 units of money""],
""Person 3"": [""5 units of money""]
}",You,2,2,4,3,5
98,"```json
{
  ""You"": [""Good A"", 4],
  ""Person 2"": [""Good B"", ""Good C"", 2],
  ""Person 3"": [""3"", 3]
}
```",You,2,2,4,2,3
99,"{
""You"": ""[Good C, 5]"",
""Person 2"": ""[Good B, 4]"",
""Person 3"": ""[Good A, 0]""
}",3,2,You,0,4,5
