,Text,Tokens,Good A,Good B,Good C,You money,Person 2 money,Person 3 money
20,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": 4,
""Person 2 money"": 3,
""Person 3 money"": 2
}",0,You,2,3,3,3,3
21,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""You money"": ""3"",
""Person 2 money"": ""0"",
""Person 3 money"": ""6""
}",0,You,2,3,0,3,6
22,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 6,
""Person 3 money"": 3
}",0,You,2,3,0,6,3
23,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 6,
""Person 3 money"": 3
}",0,You,2,3,0,6,3
24,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": 0,
""Person 2 money"": 8,
""Person 3 money"": 1
}",0,You,2,3,3,3,3
25,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 2,
""Person 3 money"": 4
}",0,None,You,3,6,1,2
26,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 4,
""Person 2 money"": 3,
""Person 3 money"": 2
}",0,You,2,3,4,3,2
27,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 7,
""Person 2 money"": 1,
""Person 3 money"": 1
}",0,You,2,3,3,3,3
28,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": ""3"",
""Person 2 money"": ""3"",
""Person 3 money"": ""3""
}",0,You,2,3,3,3,3
29,"```json
{
""Good A"": ""You"",
""Good B"": ""Person 3"",
""Good C"": ""Person 2"",
""You money"": 1,
""Person 2 money"": 6,
""Person 3 money"": 2
}
```",0,You,3,2,1,6,2
30,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,You,2,3,3,3,3
31,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 5,
""Person 2 money"": 1,
""Person 3 money"": 3
}",0,You,2,3,1,4,4
32,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 0,
""Person 3 money"": 6
}",0,You,2,3,3,0,6
33,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""You money"": 2,
""Person 2 money"": 4,
""Person 3 money"": 3
}",0,You,2,3,0,5,4
34,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 1,
""Person 2 money"": 4,
""Person 3 money"": 4
}",0,You,2,3,1,4,4
35,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 6,
""Person 3 money"": 3
}",0,You,2,3,0,6,3
36,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 2,
""Person 2 money"": 6,
""Person 3 money"": 1
}",0,You,2,3,2,6,1
37,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 5,
""Person 3 money"": 4
}",0,You,2,3,0,5,4
38,"{
  ""Good A"": ""You"",
  ""Good B"": ""Person 2"",
  ""Good C"": ""Person 3"",
  ""You money"": 4,
  ""Person 2 money"": 3,
  ""Person 3 money"": 2
}",0,3,You,2,3,2,4
39,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 4,
""Person 2 money"": 2,
""Person 3 money"": 3
}",0,You,2,3,4,2,3
40,"```json
{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 4,
""Person 2 money"": 3,
""Person 3 money"": 2
}
```",0,You,2,3,4,3,2
41,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 3,
""Person 3 money"": 6
}",0,You,2,3,0,3,6
42,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 1,
""Person 2 money"": 2,
""Person 3 money"": 6
}",0,You,2,3,1,4,4
43,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 6,
""Person 3 money"": 3
}",0,You,2,3,0,6,3
44,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 1,
""Person 2 money"": 5,
""Person 3 money"": 3
}",0,You,2,3,1,5,3
45,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 2.5,
""Person 2 money"": 3.5,
""Person 3 money"": 3
}",0,You,2,3,2.5,3.5,3
46,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 6,
""Person 3 money"": 3
}",0,You,2,3,3,3,3
47,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 1,
""Person 2 money"": 4,
""Person 3 money"": 4
}",0,You,2,3,1,4,4
48,"{
""Good A"": ""You"",
""Good B"": ""Person 3"",
""Good C"": ""Person 2"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,You,2,3,0,6,3
49,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 9,
""Person 3 money"": 0
}",0,You,2,3,3,3,3
50,"{
""Good A"": ""You"",
""Good B"": ""Person 3"",
""Good C"": ""Person 2"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,You,2,3,3,3,3
51,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 5,
""Person 3 money"": 4
}",0,You,2,3,0,5,4
52,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,You,2,3,3,3,3
53,"``` JSON
{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 1,
""Person 2 money"": 4,
""Person 3 money"": 4
}
```",0,You,2,3,1,4,4
54,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 4,
""Person 3 money"": 2
}",0,You,2,3,3,4,2
55,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,You,2,3,3,3,3
56,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 1,
""Person 2 money"": 4,
""Person 3 money"": 4
}",0,You,2,3,1,4,4
57,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 1,
""Person 2 money"": 5,
""Person 3 money"": 3
}",0,You,2,3,1,5,3
58,"{
""Good A"": ""You"",
""Good B"": ""Person 3"",
""Good C"": ""Person 2"",
""You money"": 3,
""Person 2 money"": 1,
""Person 3 money"": 5
}",0,You,2,3,3,4,2
59,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 1,
""Person 2 money"": 5,
""Person 3 money"": 3
}",0,You,2,3,1,5,3
60,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 2,
""Person 2 money"": 3,
""Person 3 money"": 4
}",0,You,2,3,2,3,4
61,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 1,
""Person 2 money"": 3,
""Person 3 money"": 5
}",0,You,2,3,1,3,5
62,"```JSON
{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 3,
""Person 3 money"": 6
}
```",0,You,2,3,0,3,6
63,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,You,2,3,0,0,9
64,"``` JSON
{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 2,
""Person 2 money"": 5,
""Person 3 money"": 2
}
```",0,You,2,3,2,5,2
65,"``` JSON
{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": ""3"",
""Person 2 money"": ""6"",
""Person 3 money"": ""0""
}
```",0,You,2,3,3,6,0
66,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,You,2,3,3,3,3
67,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,You,2,3,3,3,3
68,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 6,
""Person 3 money"": 3
}",0,You,2,3,0,6,3
69,"```JSON
{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}
```",0,You,2,3,3,3,3
70,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 5,
""Person 2 money"": 1,
""Person 3 money"": 3
}",0,You,2,3,5,1,3
71,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 6,
""Person 3 money"": 3
}",0,You,2,3,0,6,3
72,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 3,
""Person 3 money"": 6
}",0,You,2,3,0,3,6
73,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,You,2,3,0,6,3
74,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""You"",
""You money"": 1,
""Person 2 money"": 5,
""Person 3 money"": 3
}",0,You,2,3,3,3,3
75,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 4,
""Person 2 money"": 2,
""Person 3 money"": 3
}",0,You,2,3,4,2,3
76,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 6,
""Person 3 money"": 3
}",0,You,2,3,0,6,3
77,"{
""Good A"": ""You"",
""Good B"": ""Person 3"",
""Good C"": ""Person 2"",
""You money"": 4,
""Person 2 money"": 2,
""Person 3 money"": 3
}",0,You,2,3,3,3,3
78,"```json
{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}
```",0,You,2,3,3,3,3
79,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": 3,
""Person 2 money"": 4,
""Person 3 money"": 2
}",0,You,2,You,3,4,2
80,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,You,2,3,3,3,3
81,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 6,
""Person 2 money"": 2,
""Person 3 money"": 1
}",0,You,2,3,6,2,1
82,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,You,2,3,3,3,3
83,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 2,
""Person 2 money"": 3,
""Person 3 money"": 4
}",0,You,2,3,2,3,4
84,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 2,
""Person 2 money"": 3,
""Person 3 money"": 4
}",0,You,2,3,2,3,4
85,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,You,2,3,3,3,3
86,"```json
{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}
```",0,You,2,3,3,3,3
87,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,You,2,3,3,3,3
88,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 2,
""Person 2 money"": 3,
""Person 3 money"": 4
}",0,3,You,2,3,2,4
89,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 6,
""Person 3 money"": 3
}",0,You,2,3,0,6,3
90,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 6,
""Person 3 money"": 3
}",0,You,2,3,0,6,3
91,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 9,
""Person 2 money"": 0,
""Person 3 money"": 0
}",0,You,2,3,0,9,0
92,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""You money"": 1,
""Person 2 money"": 5,
""Person 3 money"": 3
}",0,3,2,You,1,5,3
93,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 9,
""Person 3 money"": 0
}",0,You,3,2,3,3,3
94,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 6,
""Person 3 money"": 3
}",0,You,2,3,0,6,3
95,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 3,
""Person 3 money"": 3
}",0,You,2,3,3,3,3
96,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 3,
""Person 2 money"": 6,
""Person 3 money"": 0
}",0,You,2,3,3,6,0
97,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 4,
""Person 2 money"": 2.5,
""Person 3 money"": 2.5
}",0,You,2,3,4,2.5,2.5
98,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 5,
""Person 3 money"": 4
}",0,You,2,3,0,5,4
99,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""You money"": 0,
""Person 2 money"": 6,
""Person 3 money"": 3
}",0,You,2,3,0,6,3
