,Text,Good A,Good B,Good C,Good D,Good E
28,"{
""Person 1"": [""Good A"", ""Good C"", ""Good E""],
""Person 2"": [""Good B"",""Good D""],
""Person 3"": [""Good C""]
}",1,2,3,2,1
29,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": []
}",1,2,2,1,2
30,"``` JSON
{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": []
}
```",1,2,2,1,2
31,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""Good C""]
}",1,2,3,1,2
32,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""Good D""]
}",1,2,2,1,2
33,"{
""Person 1"": [""Good C"", ""Good E""],
""Person 2"": [""Good B"", ""Good D""],
""Person 3"": [""Good A""]
}",3,2,1,2,1
34,"{
""Person 1"": [""Good A"", ""Good D"", ""Good E""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good C""]
}",1,2,3,1,1
35,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C"", ""Good D""],
""Person 3"": [""Good E""]
}",1,1,2,2,3
36,"{
""Person 1"": [""Good A""],
""Person 2"": [""Good B"", ""Good D"", ""Good E""],
""Person 3"": [""Good C""]
}",1,2,3,2,2
37,"{
""Person 1"": [""Good A"", ""Good C"", ""Good E""],
""Person 2"": [""Good B"", ""Good D""],
""Person 3"": [""Good C""]
}",1,2,3,2,1
38,"{
""Person 1"": [""Good A"", ""Good C""],
""Person 2"": [""Good B"", ""Good D""],
""Person 3"": [""Good E""]
}",1,2,1,2,3
39,"{
""Person 1"": [""Good A"", ""Good E""],
""Person 2"": [""Good B"", ""Good D""],
""Person 3"": [""Good C""]
}",1,2,3,2,1
40,"{
""Person 1"": [""Good A"", ""Good E""],
""Person 2"": [""Good B"", ""Good C"", ""Good D""],
""Person 3"": []
}",1,2,2,2,1
41,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""Good E""]
}",1,2,2,1,2
42,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": []
}",1,2,2,1,2
43,"{
""Person 1"": [""Good A""],
""Person 2"": [""Good B""],
""Person 3"": [""Good C"", ""Good D"", ""Good E""]
}",1,2,3,3,3
44,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""Good C""]
}",1,2,3,1,2
45,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good E""]
}",1,2,2,1,3
46,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""Good D""]
}",1,2,2,1,2
47,"{
""Person 1"": [""Good A""],
""Person 2"": [""Good B"", ""Good D"", ""Good E""],
""Person 3"": [""Good C""]
}",1,2,3,2,2
48,"{
""Person 1"": [""Good A"", ""Good E""],
""Person 2"": [""Good B"", ""Good D""],
""Person 3"": [""Good C""]
}",1,2,3,2,1
49,"{
""Person 1"": ""Good A, Good D"",
""Person 2"": ""Good B, Good C"",
""Person 3"": ""Good E""
}",1,2,2,1,3
50,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good B, Good C, Good D"",
""Person 3"": ""Good E""
}",1,2,2,2,3
51,"{
""Person 1"": ""Good A, Good C, Good E"",
""Person 2"": ""Good B, Good D"",
""Person 3"": ""Good C""
}",1,2,3,2,1
52,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good E""]
}",1,2,2,1,3
53,"{
""Person 1"": [""Good D"", ""Good E""],
""Person 2"": [""Good A"", ""Good B"", ""Good C""],
""Person 3"": [""Good C"", ""Good B""]
}",2,2,3,1,1
54,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""Good D""]
}",1,2,2,1,2
55,"{
""Person 1"": [""Good A""],
""Person 2"": [""Good B"", ""Good C"", ""Good D"", ""Good E""],
""Person 3"": []
}",1,2,2,2,2
56,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""Good C""]
}",1,2,3,1,2
57,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": []
}",1,2,2,1,2
58,"{
""Person 1"": [""Good A"", ""Good E""],
""Person 2"": [""Good B"", ""Good D""],
""Person 3"": [""Good C""]
}",1,2,3,2,1
59,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good E""]
}",1,2,2,1,3
60,"```JSON
{
""Person 1"": [""Good A"", ""Good D"", ""Good E""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good A"", ""Good B"", ""Good C"", ""Good D"", ""Good E""]
}
```",1,2,2,1,1
61,"{
""Person 1"": [""Good A"", ""Good C""],
""Person 2"": [""Good B"", ""Good D""],
""Person 3"": [""Good E"", ""Good C""]
}",1,2,3,2,3
62,"{
""Person 1"": [""Good D""],
""Person 2"": [""Good A"", ""Good B"", ""Good C"", ""Good E""],
""Person 3"": []
}",2,2,2,1,2
63,"{
""Person 1"": [""Good D""],
""Person 2"": [""Good A"", ""Good B"", ""Good C"", ""Good E""],
""Person 3"": []
}",2,2,2,1,2
64,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""Good E""]
}",1,2,2,1,2
65,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""None""]
}",1,2,2,1,2
66,"{
""Person 1"": ""Good A, Good D"",
""Person 2"": ""Good B, Good C, Good E"",
""Person 3"": """"
}",1,2,2,1,2
67,"{
""Person 1"": [""Good A"", ""Good D"", ""Good E""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good B"", ""Good C""]
}",1,2,2,1,1
68,"{
  ""Person 1"": [""Good A"", ""Good D""],
  ""Person 2"": [""Good B"", ""Good C""],
  ""Person 3"": [""Good E""]
}",1,2,2,1,3
69,"{
""Person 1"": [""Good A"", ""Good C"", ""Good E""],
""Person 2"": [""Good B"", ""Good D""],
""Person 3"": [""Good C""]
}",1,2,3,2,1
70,"{
""Person 1"": [""Good C"", ""Good D""],
""Person 2"": [""Good B"", ""Good E""],
""Person 3"": [""Good A""]
}",3,2,1,1,2
71,"{
""Person 1"": ""Good A, Good D"",
""Person 2"": ""Good B, Good C, Good E"",
""Person 3"": ""Good D""
}",1,2,2,3,2
72,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B""],
""Person 3"": [""Good C"", ""Good E""]
}",1,2,3,1,3
73,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": []
}",1,2,2,1,2
74,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""Good A""]
}",1,2,2,1,2
75,"{
""Person 1"": [""Good C"", ""Good E""],
""Person 2"": [""Good D""],
""Person 3"": [""Good A"", ""Good B""]
}",3,3,1,2,1
76,"{
  ""Person 1"": [""Good A"", ""Good E""],
  ""Person 2"": [""Good B"", ""Good C"", ""Good D""],
  ""Person 3"": []
}",1,2,2,2,1
77,"{
""Person 1"": [""Good A"", ""Good E""],
""Person 2"": [""Good B"", ""Good C"", ""Good D""],
""Person 3"": [ ]
}",1,2,2,2,1
78,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good E""],
""Person 3"": [""Good C""]
}",1,2,3,1,2
79,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""Good D""]
}",1,2,2,1,2
80,"{
""Person 1"": [""Good A"", ""Good C""],
""Person 2"": [""Good B"", ""Good D""],
""Person 3"": [""Good E""]
}",1,2,1,2,3
81,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good E""],
""Person 3"": [""Good C""]
}",1,2,3,1,2
82,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": []
}",1,2,2,1,2
83,"{
""Person 1"": [""Good A"", ""Good C""],
""Person 2"": [""Good B"", ""Good D"", ""Good E""],
""Person 3"": []
}",1,2,1,2,2
84,"{
""Person 1"": [""Good A"", ""Good D"", ],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": []
}",1,2,2,1,2
85,"{
""Person 1"": [""Good D"", ""Good E""],
""Person 2"": [""Good A"", ""Good B"", ""Good C""],
""Person 3"": [""Good C"", ""Good D""]
}",2,2,2,1,1
86,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good E""],
""Person 3"": [""Good C""]
}",1,2,3,1,2
87,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""Good C"", ""Good D""]
}",1,2,3,1,2
88,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good E""]
}",1,2,2,1,3
89,"{
""Person 1"": ""Good A, Good E"",
""Person 2"": ""Good B, Good C, Good D"",
""Person 3"": ""None""
}",1,2,2,2,1
90,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good E""]
}",1,2,2,1,3
91,"{
""Person 1"": ""Good A, Good C"",
""Person 2"": ""Good B, Good D, Good E"",
""Person 3"": ""Good C""
}",1,2,3,2,2
92,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""Good E""]
}",1,2,2,1,2
93,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": []
}",1,2,2,1,2
94,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""Good C""]
}",1,2,3,1,2
95,"{
""Person 1"": [""Good D""],
""Person 2"": [""Good A"", ""Good B"", ""Good C"", ""Good E""],
""Person 3"": []
}",2,2,2,1,2
96,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""Good B"", ""Good C""]
}",1,2,2,1,2
97,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""Good C""]
}",1,2,3,1,2
98,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good B"",
""Person 3"": ""Good C, Good D, Good E""
}",1,2,3,3,3
99,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C"", ""Good E""],
""Person 3"": [""Good D""]
}",1,2,2,1,2
