,Text,Good A,Good B,Good C
45,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",2,1,None
46,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
47,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,Discard
48,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Good C"": ""None""
}",2,1,None
49,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",2,1,None
50,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Good C"": ""Discarded""
}",1,2,Discarded
51,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
52,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Discarded""
}",1,2,Discarded
53,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Good C"": ""None""
}",2,1,None
54,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
55,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
56,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",2,1,None
57,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Discarded""
}",1,2,None
58,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
59,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
60,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Good C"": ""None""
}",2,1,None
61,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
62,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Discarded""
}",1,2,None
63,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
64,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Discard""
}",1,2,Discard
65,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
66,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",2,1,None
67,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
68,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Good C"": ""Discard""
}",1,2,Discard
69,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
70,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",2,1,None
71,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1""
}",1,2,None
72,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
73,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Discard""
}",1,2,Discard
74,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1""
}",2,1,1
75,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",2,1,None
76,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
77,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
78,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Good C"": ""None""
}",1,2,None
79,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
80,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",2,1,None
81,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
82,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Discarded""
}",1,2,None
83,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
84,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",2,1,None
85,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
86,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Good C"": ""None""
}",1,2,None
87,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Good C"": ""None""
}",2,1,None
88,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",2,1,None
89,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Good C"": ""Discard""
}",1,2,Discard
90,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Good C"": ""Discard""
}",1,2,Discard
91,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
92,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
93,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",2,1,None
94,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
95,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
96,"```
{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Discard""
}
```",1,2,None
97,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Good C"": ""None""
}",2,1,None
98,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""None""
}",1,2,None
99,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Discard""
}",1,2,Discard
