,Text,Good A,Good B,Good C
65,"{
""Person 1"": [""Good A"", ""Good C""],
""Person 2"": [""Good B""]
}",1,2,1
66,"{
""Person 1"": [""Good A"", ""Good C""],
""Person 2"": [""Good B""]
}",1,2,1
67,"{
""Person 1"": ""Good A, Good C"",
""Person 2"": ""Good B""
}",1,2,1
68,"```JSON
{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C""]
}
```",1,1,2
69,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C""]
}",1,1,2
70,"{
  ""Person 1"": ""Good A, Good C"",
  ""Person 2"": ""Good B""
}",1,2,1
71,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good B, Good C""
}",1,2,2
72,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good B, Good C""
}",1,2,2
73,"{
""Person 1"": [""Good A"", ""Good C""],
""Person 2"": [""Good B""]
}",1,2,1
74,"{
""Person 1"": ""Good A, Good C"",
""Person 2"": ""Good B""
}",1,2,1
75,"{
""Person 1"": [""Good C""],
""Person 2"": [""Good A"", ""Good B""]
}",2,2,1
76,"{
""Person 1"": [""Good A"", ""Good C""],
""Person 2"": [""Good B""]
}",1,2,1
77,"{
""Person 1"": [""Good A"", ""Good C""],
""Person 2"": [""Good B""]
}",1,2,1
78,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C""]
}",1,1,2
79,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good B, Good C""
}",1,2,2
80,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C""]
}",1,1,2
81,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C""]
}",1,1,2
82,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C""]
}",1,1,2
83,"{
""Person 1"": [""Good A""],
""Person 2"": [""Good B"", ""Good C""]
}",1,2,2
84,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C""]
}",1,1,2
85,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good B, Good C""
}",1,2,2
86,"{
""Person 1"": ""Good A, Good C"",
""Person 2"": ""Good B""
}",1,2,1
87,"{
""Person 1"": ""Good A, Good B"",
""Person 2"": ""Good C""
}",1,1,2
88,"{
""Person 1"": ""Good A, Good C"",
""Person 2"": ""Good B""
}",1,2,1
89,"{
""Person 1"": [""Good A"", ""Good C""],
""Person 2"": [""Good B""]
}",1,2,1
90,"{
""Person 1"": [""Good A"", ""Good C""],
""Person 2"": [""Good B""]
}",1,2,1
91,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good B, Good C""
}",1,2,2
92,"```json
{
  ""Person 1"": [""Good A"", ""Good B""],
  ""Person 2"": [""Good C""]
}
```",1,1,2
93,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good B, Good C""
}",1,2,2
94,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C""]
}",1,1,2
95,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C""]
}",1,1,2
96,"```JSON
{
""Person 1"": ""Good A, Good C"",
""Person 2"": ""Good B""
}
```",1,2,1
97,"{
""Person 1"": [""Good A""],
""Person 2"": [""Good B"", ""Good C""]
}",1,2,2
98,"{
""Person 1"": ""Good A, Good C"",
""Person 2"": ""Good B""
}",1,2,1
99,"```JSON
{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C""]
}
```",1,1,2
